Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Bradly Nadeau,20232024,CAR,R,L,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,3,0,19:08,--,2005-05-05,St-Francois de Madaw,NB,CAN,CAN,71,172,2023,1,30,20232024,N,Regular Season
Vladislav Namestnikov,20232024,WPG,L,C,78,11,26,37,17,37,0.47,7,31,3,5,1,1,0,0,95,11.6,14:28,36.3,1992-11-22,Zhukovskiy,--,RUS,RUS,72,181,2011,1,27,20132014,N,Regular Season
Riley Nash,20232024,NYR,R,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11:05,50,1989-05-09,Consort,AB,CAN,CAN,73,187,2007,1,21,20112012,N,Regular Season
Frank Nazar,20232024,CHI,R,C,3,1,0,1,-4,0,0.33,1,1,0,0,0,0,0,0,2,50,16:09,31.8,2004-01-14,Detroit,MI,USA,USA,70,190,2022,1,13,20232024,N,Regular Season
Martin Necas,20232024,CAR,R,C,77,24,29,53,-9,42,0.69,16,40,8,13,0,0,2,3,231,10.4,17:21,34.1,1999-01-15,Nove Mesto na Morave,--,CZE,CZE,75,195,2017,1,12,20172018,N,Regular Season
Jake Neighbours,20232024,STL,L,L,77,27,11,38,-16,21,0.49,19,24,8,14,0,0,0,4,145,18.6,15:42,37.9,2002-03-29,Calgary,AB,CAN,CAN,72,201,2020,1,26,20212022,N,Regular Season
Brock Nelson,20232024,NYI,L,C,82,34,35,69,-5,28,0.84,24,48,9,19,1,2,1,2,250,13.6,18:05,45.2,1991-10-15,Warroad,MN,USA,USA,76,205,2010,1,30,20132014,N,Regular Season
Simon Nemec,20232024,NJD,R,D,60,3,16,19,-7,33,0.32,3,17,0,2,0,0,0,1,73,4.1,19:52,--,2004-02-15,Liptovský Mikulá,--,SVK,SVK,73,190,2022,1,2,20232024,N,Regular Season
Nikita Nesterenko,20232024,ANA,L,C,3,1,0,1,0,0,0.33,1,1,0,0,0,0,0,0,7,14.3,11:31,--,2001-09-10,Brooklyn,NY,USA,USA,74,195,2019,6,172,20222023,N,Regular Season
Alex Newhook,20232024,MTL,L,C,55,15,19,34,-11,18,0.62,13,26,2,8,0,0,0,2,85,17.7,16:56,46.5,2001-01-28,St. John's,NL,CAN,CAN,71,200,2019,1,16,20202021,N,Regular Season
Valeri Nichushkin,20232024,COL,L,R,54,28,25,53,5,22,0.98,12,30,16,21,0,2,2,6,158,17.7,21:21,28.6,1995-03-04,Chelyabinsk,--,RUS,RUS,76,210,2013,1,10,20132014,N,Regular Season
Nino Niederreiter,20232024,WPG,L,R,77,18,16,34,12,34,0.44,15,30,3,4,0,0,0,3,170,10.6,14:58,45.6,1992-09-08,Chur,--,CHE,CHE,74,218,2010,1,5,20102011,N,Regular Season
Matt Nieto,20232024,PIT,L,L,22,1,3,4,5,4,0.18,1,4,0,0,0,0,0,0,13,7.7,11:37,--,1992-11-05,Long Beach,CA,USA,USA,71,189,2011,2,47,20132014,N,Regular Season
Stefan Noesen,20232024,CAR,R,R,81,14,23,37,13,33,0.46,11,26,3,11,0,0,0,3,111,12.6,11:52,42.2,1993-02-12,Plano,TX,USA,USA,73,205,2011,1,21,20142015,N,Regular Season
Josh Norris,20232024,OTT,L,C,50,16,14,30,-6,22,0.6,11,17,5,12,0,1,0,3,115,13.9,17:38,52.2,1999-05-05,Oxford,MI,USA,USA,74,196,2017,1,19,20192020,N,Regular Season
Tomas Nosek,20232024,NJD,L,L,36,2,4,6,-11,6,0.17,2,6,0,0,0,0,0,0,38,5.3,11:49,51.9,1992-09-01,Pardubice,--,CZE,CZE,75,199,--,--,--,20152016,N,Regular Season
Tommy Novak,20232024,NSH,L,C,71,18,27,45,-3,8,0.63,12,33,6,12,0,0,0,1,113,15.9,14:12,42.2,1997-04-28,St. Paul,MN,USA,USA,73,179,2015,3,85,20212022,N,Regular Season
Ryan Nugent-Hopkins,20232024,EDM,L,C,80,18,49,67,10,36,0.84,14,38,4,26,0,3,0,3,183,9.8,19:37,48,1993-04-12,Burnaby,BC,CAN,CAN,73,192,2011,1,1,20112012,N,Regular Season
Darnell Nurse,20232024,EDM,L,D,81,10,22,32,3,79,0.4,8,26,1,5,1,1,1,2,181,5.5,21:54,--,1995-02-04,Hamilton,ON,CAN,CAN,76,215,2013,1,7,20142015,N,Regular Season
Alexander Nylander,20232024,"PIT,CBJ",R,L,28,11,4,15,-1,6,0.54,9,13,2,2,0,0,0,2,72,15.3,16:15,47.4,1998-03-02,Calgary,AB,CAN,SWE,73,205,2016,1,8,20162017,N,Regular Season
William Nylander,20232024,TOR,R,R,82,40,58,98,1,24,1.2,26,59,11,35,3,4,2,7,316,12.7,19:55,47.1,1996-05-01,Calgary,AB,CAN,SWE,72,202,2014,1,8,20152016,N,Regular Season
Gustav Nyquist,20232024,NSH,L,R,81,23,52,75,7,8,0.93,17,49,5,24,1,2,0,4,153,15,17:45,38.5,1989-09-01,Halmstad,--,SWE,SWE,71,180,2008,4,121,20112012,N,Regular Season
Liam O'Brien,20232024,ARI,L,C,75,5,9,14,0,153,0.19,5,14,0,0,0,0,0,0,72,6.9,9:44,21.4,1994-07-29,Halifax,NS,CAN,CAN,73,215,--,--,--,20142015,N,Regular Season
Drew O'Connor,20232024,PIT,L,L,79,16,17,33,14,20,0.42,15,31,0,0,1,2,0,2,160,10,15:45,46.7,1998-06-09,Chatham,NJ,USA,USA,76,209,--,--,--,20202021,N,Regular Season
Logan O'Connor,20232024,COL,R,R,57,13,12,25,13,34,0.44,10,22,0,0,3,3,0,4,85,15.3,14:57,45.3,1996-08-14,Missouri City,TX,USA,USA,72,175,--,--,--,20182019,N,Regular Season
Ryan O'Reilly,20232024,NSH,L,C,82,26,43,69,6,18,0.84,12,41,14,28,0,0,0,1,180,14.4,19:46,53.9,1991-02-07,Clinton,ON,CAN,CAN,73,207,2009,2,33,20092010,N,Regular Season
Jordan Oesterle,20232024,CGY,L,D,22,0,2,2,-6,4,0.09,0,2,0,0,0,0,0,0,18,0,13:31,--,1992-06-25,Dearborn Heights,MI,USA,USA,72,181,--,--,--,20142015,N,Regular Season
Liam Ohgren,20232024,MIN,L,L,4,1,1,2,0,0,0.5,1,2,0,0,0,0,0,1,8,12.5,14:31,0,2004-01-28,Stockholm,--,SWE,SWE,72,187,2022,1,19,20232024,N,Regular Season
Nikita Okhotiuk,20232024,"SJS,CGY",L,D,52,1,8,9,-24,48,0.17,1,9,0,0,0,0,0,1,52,1.9,15:55,--,2000-12-04,Chelyabinsk,--,RUS,RUS,73,195,2019,2,61,20212022,N,Regular Season
Kyle Okposo,20232024,"BUF,FLA",R,R,67,12,10,22,1,34,0.33,9,17,2,4,1,1,0,0,114,10.5,13:21,47.6,1988-04-16,St. Paul,MN,USA,USA,72,216,2006,1,7,20072008,N,Regular Season
Oskar Olausson,20232024,COL,L,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11:50,--,2002-11-10,Stockholm,--,SWE,SWE,73,180,2021,1,28,20222023,N,Regular Season
Jamie Oleksiak,20232024,SEA,L,D,82,2,13,15,-2,37,0.18,2,13,0,0,0,2,0,0,108,1.9,19:39,--,1992-12-21,Toronto,ON,CAN,CAN,79,252,2011,1,14,20122013,N,Regular Season
Mathieu Olivier,20232024,CBJ,R,R,54,5,7,12,-4,70,0.22,4,11,0,0,1,1,0,1,55,9.1,11:17,25,1997-02-11,Biloxi,MS,USA,USA,73,226,--,--,--,20192020,N,Regular Season
Fredrik Olofsson,20232024,COL,L,L,57,3,6,9,-5,8,0.16,3,9,0,0,0,0,0,1,45,6.7,9:45,39.7,1996-05-27,Helsingborg,--,SWE,SWE,74,190,2014,4,98,20222023,N,Regular Season
Gustav Olofsson,20232024,SEA,L,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,14:57,--,1994-12-01,Boras,--,SWE,SWE,74,199,2013,2,46,20152016,N,Regular Season
Victor Olofsson,20232024,BUF,L,L,51,7,8,15,-1,4,0.29,6,12,1,3,0,0,0,1,66,10.6,11:34,0,1995-07-18,Ornskoldsvik,--,SWE,SWE,71,180,2014,7,181,20182019,N,Regular Season
Dmitry Orlov,20232024,CAR,L,D,82,6,20,26,4,36,0.32,5,20,0,5,1,1,0,1,129,4.7,17:19,--,1991-07-23,Novokuznetsk,--,RUS,RUS,71,214,2009,2,55,20112012,N,Regular Season
T.J. Oshie,20232024,WSH,R,R,52,12,13,25,-6,44,0.48,5,14,7,11,0,0,0,4,90,13.3,16:52,27.9,1986-12-23,Everett,WA,USA,USA,72,187,2005,1,24,20082009,N,Regular Season
Zack Ostapchuk,20232024,OTT,L,C,7,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,5,0,10:30,26.8,2003-05-29,St. Albert,AB,CAN,CAN,76,212,2021,2,39,20232024,N,Regular Season
Brennan Othmann,20232024,NYR,L,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9:05,--,2003-01-05,Pickering,ON,CAN,CAN,72,192,2021,1,16,20232024,N,Regular Season
Alex Ovechkin,20232024,WSH,R,L,79,31,34,65,-22,20,0.82,18,37,13,28,0,0,1,5,272,11.4,19:13,0,1985-09-17,Moscow,--,RUS,RUS,75,238,2004,1,1,20052006,N,Regular Season
Brayden Pachal,20232024,"VGK,CGY",R,D,50,2,5,7,-3,51,0.14,2,6,0,0,0,1,0,0,52,3.9,14:41,--,1999-08-23,Estevan,SK,CAN,CAN,74,202,--,--,--,20212022,N,Regular Season
Max Pacioretty,20232024,WSH,L,L,47,4,19,23,-14,25,0.49,2,12,2,11,0,0,0,0,95,4.2,14:26,29.4,1988-11-20,New Canaan,CT,USA,USA,74,217,2007,1,22,20082009,N,Regular Season
Jean-Gabriel Pageau,20232024,NYI,R,C,82,11,22,33,-8,13,0.4,9,25,1,2,1,6,1,2,101,10.9,15:55,55.4,1992-11-11,Ottawa,ON,CAN,CAN,71,195,2011,4,96,20122013,N,Regular Season
Ondrej Palat,20232024,NJD,L,L,71,11,20,31,-9,37,0.44,10,26,1,5,0,0,0,0,108,10.2,15:39,23.5,1991-03-28,Frydek-Mistek,--,CZE,CZE,72,194,2011,7,208,20122013,N,Regular Season
Kyle Palmieri,20232024,NYI,R,C,82,30,24,54,-16,26,0.66,20,34,10,20,0,0,1,8,218,13.8,17:13,38.2,1991-02-01,Smithtown,NY,USA,USA,71,195,2009,1,26,20102011,N,Regular Season
Artemi Panarin,20232024,NYR,R,L,82,49,71,120,18,24,1.46,38,75,11,44,0,1,1,5,303,16.2,20:07,10,1991-10-30,Korkino,--,RUS,RUS,72,177,--,--,--,20152016,N,Regular Season
Colton Parayko,20232024,STL,R,D,82,10,16,26,4,23,0.32,9,23,0,1,1,2,1,4,154,6.5,23:52,--,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,3,86,20152016,N,Regular Season
Zach Parise,20232024,COL,L,L,30,5,5,10,-7,8,0.33,5,8,0,2,0,0,0,1,50,10,12:58,30.2,1984-07-28,Minneapolis,MN,USA,USA,71,195,2003,1,17,20052006,N,Regular Season
Juuso Parssinen,20232024,NSH,L,C,44,8,4,12,-6,12,0.27,6,9,2,3,0,0,0,0,54,14.8,14:36,37.5,2001-02-01,Hameenlinna,--,FIN,FIN,75,212,2019,7,210,20222023,N,Regular Season
David Pastrnak,20232024,BOS,R,R,82,47,63,110,21,47,1.34,35,75,12,35,0,0,0,5,382,12.3,19:56,33.3,1996-05-25,Havirov,--,CZE,CZE,72,200,2014,1,25,20142015,N,Regular Season
Nick Paul,20232024,TBL,L,L,82,24,22,46,-16,27,0.56,15,32,9,14,0,0,0,2,153,15.7,17:16,54.3,1995-03-20,Mississauga,ON,CAN,CAN,76,230,2013,4,101,20152016,N,Regular Season
Ondrej Pavel,20232024,COL,L,C,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,3,0,6:06,33.3,2000-08-29,Praha,--,CZE,CZE,74,205,--,--,--,20232024,N,Regular Season
Joe Pavelski,20232024,DAL,R,C,82,27,40,67,12,20,0.82,16,46,11,21,0,0,1,4,194,13.9,16:49,51.1,1984-07-11,Plover,WI,USA,USA,73,196,2003,7,205,20062007,N,Regular Season
Tanner Pearson,20232024,MTL,L,L,54,5,8,13,-12,21,0.24,4,11,1,2,0,0,0,1,77,6.5,12:56,22.7,1992-08-10,Kitchener,ON,CAN,CAN,73,207,2012,1,30,20132014,N,Regular Season
Andrew Peeke,20232024,"CBJ,BOS",R,D,38,1,9,10,-1,14,0.26,1,9,0,0,0,1,0,0,37,2.7,16:24,--,1998-03-17,Parkland,FL,USA,USA,75,214,2016,2,34,20192020,N,Regular Season
Adam Pelech,20232024,NYI,L,D,58,1,15,16,-2,27,0.28,1,15,0,0,0,1,1,1,71,1.4,20:17,--,1994-08-16,Toronto,ON,CAN,CAN,75,210,2012,3,65,20152016,N,Regular Season
Jakob Pelletier,20232024,CGY,L,L,13,1,2,3,1,2,0.23,1,3,0,0,0,0,0,1,9,11.1,9:16,50,2001-03-07,Québec City,QC,CAN,CAN,69,170,2019,1,26,20222023,N,Regular Season
Nick Perbix,20232024,TBL,R,D,77,2,22,24,8,10,0.31,2,24,0,0,0,0,1,1,57,3.5,17:05,--,1998-06-15,Elk River,MN,USA,USA,76,206,2017,6,169,20222023,N,Regular Season
Cole Perfetti,20232024,WPG,L,C,71,19,19,38,13,12,0.54,14,27,5,11,0,0,0,3,142,13.4,13:35,37.6,2002-01-01,Whitby,ON,CAN,CAN,71,185,2020,1,10,20212022,N,Regular Season
David Perron,20232024,DET,R,L,76,17,30,47,-12,55,0.62,10,30,7,17,0,0,0,4,151,11.3,15:38,47.1,1988-05-28,Sherbrooke,QC,CAN,CAN,72,198,2007,1,26,20072008,N,Regular Season
Corey Perry,20232024,"CHI,EDM",R,R,54,12,10,22,-6,46,0.41,9,18,3,4,0,0,0,2,82,14.6,13:23,0,1985-05-16,Peterborough,ON,CAN,CAN,75,208,2003,1,28,20052006,N,Regular Season
Scott Perunovich,20232024,STL,L,D,54,0,17,17,1,12,0.31,0,11,0,6,0,0,0,0,36,0,15:16,--,1998-08-18,Hibbing,MN,USA,USA,70,175,2018,2,45,20212022,N,Regular Season
Brett Pesce,20232024,CAR,R,D,70,3,10,13,10,20,0.19,3,13,0,0,0,0,1,1,107,2.8,20:17,--,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,3,66,20152016,N,Regular Season
Nic Petan,20232024,MIN,L,C,6,0,2,2,-2,2,0.33,0,1,0,1,0,0,0,0,11,0,10:50,40,1995-03-22,Delta,BC,CAN,CAN,69,175,2013,2,43,20152016,N,Regular Season
JJ Peterka,20232024,BUF,L,R,82,28,22,50,10,28,0.61,25,43,3,7,0,0,0,5,226,12.4,16:24,20,2002-01-14,Munich,--,DEU,DEU,72,189,2020,2,34,20212022,N,Regular Season
Jacob Peterson,20232024,SJS,L,C,6,0,0,0,-3,2,0,0,0,0,0,0,0,0,0,3,0,13:15,31.3,1999-07-19,Lidkoping,--,SWE,SWE,73,180,2017,5,132,20212022,N,Regular Season
Alexander Petrovic,20232024,DAL,R,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,12:52,--,1992-03-03,Edmonton,AB,CAN,CAN,77,211,2010,2,36,20122013,N,Regular Season
Jeff Petry,20232024,DET,R,D,73,3,21,24,-7,39,0.33,3,23,0,0,0,1,0,0,84,3.6,18:48,--,1987-12-09,Ann Arbor,MI,USA,USA,75,208,2006,2,45,20102011,N,Regular Season
Elias Pettersson,20232024,VAN,L,C,82,34,55,89,20,12,1.09,21,56,13,31,0,2,2,10,207,16.4,19:39,50.8,1998-11-12,Sundsvall,--,SWE,SWE,74,176,2017,1,5,20182019,N,Regular Season
Marcus Pettersson,20232024,PIT,L,D,82,4,26,30,28,44,0.37,4,30,0,0,0,0,1,1,106,3.8,22:40,--,1996-05-08,Skelleftea,--,SWE,SWE,77,174,2014,2,38,20172018,N,Regular Season
Michael Pezzetta,20232024,MTL,L,L,61,3,9,12,4,59,0.2,3,12,0,0,0,0,0,1,42,7.1,7:48,42.9,1998-03-13,Toronto,ON,CAN,CAN,73,219,2016,6,160,20212022,N,Regular Season
Isaak Phillips,20232024,CHI,L,D,33,0,6,6,-26,22,0.18,0,6,0,0,0,0,0,0,31,0,17:04,--,2001-09-28,Barrie,ON,CAN,CAN,75,205,2020,5,141,20212022,N,Regular Season
Matthew Phillips,20232024,"WSH,PIT,WSH",R,R,31,1,4,5,-3,0,0.16,1,5,0,0,0,0,0,0,21,4.8,10:11,33.3,1998-04-06,Calgary,AB,CAN,CAN,68,160,2016,6,166,20202021,N,Regular Season
Alex Pietrangelo,20232024,VGK,R,D,64,4,29,33,-5,24,0.52,4,23,0,9,0,1,1,2,141,2.8,23:34,--,1990-01-18,King City,ON,CAN,CAN,75,215,2008,1,4,20082009,N,Regular Season
Shane Pinto,20232024,OTT,R,C,41,9,18,27,9,14,0.66,5,21,4,6,0,0,1,1,110,8.2,18:07,50.6,2000-11-12,Franklin Square,NY,USA,USA,75,204,2019,2,32,20202021,N,Regular Season
Neal Pionk,20232024,WPG,R,D,82,5,28,33,9,63,0.4,4,25,1,8,0,0,0,1,146,3.4,20:50,--,1995-07-29,Omaha,NE,USA,USA,72,190,--,--,--,20172018,N,Regular Season
Rem Pitlick,20232024,CHI,L,C,9,0,0,0,-7,2,0,0,0,0,0,0,0,0,0,13,0,15:35,50,1997-04-02,Ottawa,ON,CAN,CAN,71,186,2016,3,76,20182019,N,Regular Season
Tyler Pitlick,20232024,NYR,R,C,34,1,3,4,-6,4,0.12,1,4,0,0,0,0,0,0,32,3.1,10:12,17.7,1991-11-01,Minneapolis,MN,USA,USA,74,199,2010,2,31,20132014,N,Regular Season
Vasily Podkolzin,20232024,VAN,L,R,19,0,2,2,-4,8,0.11,0,2,0,0,0,0,0,0,20,0,10:49,37.5,2001-06-24,Moscow,--,RUS,RUS,73,190,2019,1,10,20212022,N,Regular Season
Ryan Poehling,20232024,PHI,L,C,77,11,17,28,-11,6,0.36,7,22,1,2,3,4,0,1,111,9.9,15:00,49.2,1999-01-03,Lakeville,MN,USA,USA,74,204,2017,1,25,20182019,N,Regular Season
Brayden Point,20232024,TBL,R,C,81,46,44,90,-16,14,1.11,31,58,15,32,0,0,0,12,227,20.3,20:02,45.7,1996-03-13,Calgary,AB,CAN,CAN,71,175,2014,3,79,20162017,N,Regular Season
Matthew Poitras,20232024,BOS,R,C,33,5,10,15,4,6,0.45,5,14,0,1,0,0,0,1,40,12.5,13:24,43.7,2004-03-10,Whitby,ON,CAN,CAN,71,180,2022,2,54,20232024,N,Regular Season
Jason Polin,20232024,COL,R,R,7,1,0,1,1,2,0.14,1,1,0,0,0,0,0,0,6,16.7,7:25,50,1999-06-17,Holt,MI,USA,USA,72,198,--,--,--,20232024,N,Regular Season
Vasily Ponomarev,20232024,CAR,L,C,2,1,1,2,1,0,1,1,2,0,0,0,0,0,0,1,100,9:41,55.6,2002-03-13,Moscow,--,RUS,RUS,70,180,2020,2,53,20232024,N,Regular Season
Martin Pospisil,20232024,CGY,L,C,63,8,16,24,14,109,0.38,8,24,0,0,0,0,0,1,117,6.8,12:43,45.1,1999-11-19,Zvolen,--,SVK,SVK,74,173,2018,4,105,20232024,N,Regular Season
Andrew Poturalski,20232024,SEA,R,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,6:53,100,1994-01-14,Williamsville,NY,USA,USA,70,187,--,--,--,20162017,N,Regular Season
Sam Poulin,20232024,PIT,L,R,3,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,2,0,7:47,41.7,2001-02-25,Blainville,QC,CAN,CAN,74,227,2019,1,21,20222023,N,Regular Season
Derrick Pouliot,20232024,DAL,L,D,5,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,5,0,12:08,--,1994-01-16,Estevan,SK,CAN,CAN,73,205,2012,1,8,20142015,N,Regular Season
Owen Power,20232024,BUF,L,D,76,6,27,33,8,28,0.43,6,26,0,6,0,1,0,1,108,5.6,22:55,--,2002-11-22,Mississauga,ON,CAN,CAN,78,226,2021,1,1,20212022,N,Regular Season
Aliaksei Protas,20232024,WSH,L,C,78,6,23,29,-3,8,0.37,6,28,0,0,0,1,0,1,113,5.3,13:45,40.4,2001-01-06,Vitebsk,--,BLR,BLR,78,225,2019,3,91,20212022,N,Regular Season
Ivan Provorov,20232024,CBJ,L,D,82,5,27,32,-11,20,0.39,5,25,0,7,0,0,0,0,107,4.7,22:10,--,1997-01-13,Yaroslavl,--,RUS,RUS,73,213,2015,1,7,20162017,N,Regular Season
Jesse Puljujarvi,20232024,PIT,R,R,22,3,1,4,2,6,0.18,3,4,0,0,0,0,0,0,29,10.3,9:11,16.7,1998-05-07,Alvkarleby,--,SWE,FIN,76,216,2016,1,4,20162017,N,Regular Season
Ryan Pulock,20232024,NYI,R,D,58,5,14,19,3,12,0.33,3,13,2,6,0,0,0,1,90,5.6,22:33,--,1994-10-06,Dauphin,MB,CAN,CAN,74,220,2013,1,15,20152016,N,Regular Season
Valtteri Puustinen,20232024,PIT,R,R,52,5,15,20,4,6,0.38,5,18,0,2,0,0,0,0,86,5.8,11:45,25,1999-06-04,Kuopio,--,FIN,FIN,70,182,2019,7,203,20212022,N,Regular Season
Mikael Pyyhtia,20232024,CBJ,L,L,17,0,2,2,-5,0,0.12,0,2,0,0,0,0,0,0,22,0,13:09,25,2001-12-17,Turku,--,FIN,FIN,72,176,2020,4,114,20222023,N,Regular Season
Jack Quinn,20232024,BUF,R,R,27,9,10,19,-1,8,0.7,8,16,1,3,0,0,0,2,56,16.1,15:38,33.3,2001-09-19,Ottawa,ON,CAN,CAN,73,185,2020,1,8,20212022,N,Regular Season
Darren Raddysh,20232024,TBL,R,D,82,6,27,33,-3,21,0.4,5,26,1,7,0,0,1,2,101,5.9,19:06,--,1996-02-28,Toronto,ON,CAN,CAN,73,202,--,--,--,20212022,N,Regular Season
Taylor Raddysh,20232024,CHI,R,R,73,5,9,14,-19,22,0.19,3,10,1,3,1,1,0,0,120,4.2,15:53,33.3,1998-02-18,Caledon,ON,CAN,CAN,75,198,2016,2,58,20212022,N,Regular Season
Rickard Rakell,20232024,PIT,R,R,70,15,22,37,4,22,0.53,11,31,4,6,0,0,0,2,165,9.1,16:31,23.1,1993-05-05,Sundbyberg,--,SWE,SWE,73,191,2011,1,30,20122013,N,Regular Season
Mikko Rantanen,20232024,COL,L,R,80,42,62,104,19,50,1.3,28,64,14,40,0,0,0,9,271,15.5,22:54,53.8,1996-10-29,Nousiainen,--,FIN,FIN,76,215,2015,1,10,20152016,N,Regular Season
Adam Raska,20232024,MIN,R,R,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,6:49,--,2001-09-25,Frydek-Mistek,--,CZE,CZE,70,178,2020,7,201,20212022,N,Regular Season
Michael Rasmussen,20232024,DET,L,C,75,13,20,33,8,47,0.44,12,29,0,0,1,4,0,3,101,12.9,15:11,48.3,1999-04-17,Surrey,BC,CAN,CAN,78,220,2017,1,9,20182019,N,Regular Season
Aku Raty,20232024,ARI,R,R,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,--,11:45,--,2001-07-05,Oulu,--,FIN,FIN,72,170,2019,5,151,20232024,N,Regular Season
Lucas Raymond,20232024,DET,R,L,82,31,41,72,-12,30,0.88,25,56,6,16,0,0,3,4,163,19,17:45,40,2002-03-28,Gothenburg,--,SWE,SWE,71,188,2020,1,4,20212022,N,Regular Season
Ryan Reaves,20232024,TOR,R,R,49,4,2,6,-13,49,0.12,4,6,0,0,0,0,0,0,26,15.4,8:07,100,1987-01-20,Winnipeg,MB,CAN,CAN,74,225,2005,5,156,20102011,N,Regular Season
Pavol Regenda,20232024,ANA,L,L,5,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,7,0,11:34,16.7,1999-12-07,Michalovce,--,SVK,SVK,75,215,--,--,--,20222023,N,Regular Season
Lukas Reichel,20232024,CHI,L,L,65,5,11,16,-29,12,0.25,3,14,2,2,0,0,0,0,84,6,14:07,43.4,2002-05-17,Nürnberg,--,DEU,DEU,72,170,2020,1,17,20212022,N,Regular Season
Mike Reilly,20232024,"FLA,NYI",L,D,61,6,18,24,-1,30,0.39,5,18,0,5,1,1,0,1,126,4.8,17:09,--,1993-07-13,Chicago,IL,USA,USA,74,191,2011,4,98,20152016,N,Regular Season
Sam Reinhart,20232024,FLA,R,C,82,57,37,94,29,31,1.15,25,55,27,34,5,5,3,11,233,24.5,20:18,44.2,1995-11-06,West Vancouver,BC,CAN,CAN,73,196,2014,1,2,20142015,N,Regular Season
Sheldon Rempal,20232024,VGK,R,R,9,2,1,3,-2,4,0.33,1,2,1,1,0,0,0,0,16,12.5,9:58,--,1995-08-07,Calgary,AB,CAN,CAN,71,173,--,--,--,20182019,N,Regular Season
Matt Rempe,20232024,NYR,R,C,17,1,1,2,1,71,0.12,1,2,0,0,0,0,0,1,12,8.3,5:38,50,2002-06-29,Calgary,AB,CAN,CAN,81,255,2020,6,165,20232024,N,Regular Season
Anthony Richard,20232024,BOS,L,C,9,1,2,3,0,2,0.33,1,3,0,0,0,0,0,0,6,16.7,10:36,0,1996-12-20,Trois-Rivières,QC,CAN,CAN,70,185,2015,4,100,20182019,N,Regular Season
Morgan Rielly,20232024,TOR,L,D,72,7,51,58,7,27,0.81,6,38,1,20,0,0,0,0,173,4.1,23:44,--,1994-03-09,Vancouver,BC,CAN,CAN,73,225,2012,1,5,20132014,N,Regular Season
Marshall Rifai,20232024,TOR,L,D,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11:40,--,1998-03-16,Beaconsfield,QC,CAN,CAN,74,213,--,--,--,20232024,N,Regular Season
Rasmus Ristolainen,20232024,PHI,R,D,31,1,3,4,-6,8,0.13,1,4,0,0,0,0,0,0,46,2.2,16:41,--,1994-10-27,Turku,--,FIN,FIN,76,208,2013,1,8,20132014,N,Regular Season
Jason Robertson,20232024,DAL,L,L,82,29,51,80,19,22,0.98,20,52,9,28,0,0,0,4,231,12.6,18:19,--,1999-07-22,Arcadia,CA,USA,USA,75,207,2017,2,39,20192020,N,Regular Season
Nicholas Robertson,20232024,TOR,L,L,56,14,13,27,4,4,0.48,13,24,1,3,0,0,0,1,96,14.6,11:23,27.3,2001-09-11,Pasadena,CA,USA,USA,69,178,2019,2,53,20202021,N,Regular Season
Eric Robinson,20232024,"CBJ,BUF",L,L,47,3,7,10,-3,19,0.21,3,10,0,0,0,0,0,1,61,4.9,11:20,50,1995-06-14,Bellmawr,NJ,USA,USA,74,211,--,--,--,20172018,N,Regular Season
Evan Rodrigues,20232024,FLA,R,C,80,12,27,39,26,34,0.49,9,29,3,10,0,0,0,1,186,6.5,15:10,50,1993-07-28,Toronto,ON,CAN,CAN,71,182,--,--,--,20152016,N,Regular Season
Alexander Romanov,20232024,NYI,L,D,81,7,15,22,23,20,0.27,7,22,0,0,0,0,0,0,117,6,20:50,--,2000-01-06,Moscow,--,RUS,RUS,73,220,2018,2,38,20202021,N,Regular Season
Jonas Rondbjerg,20232024,VGK,L,R,20,1,2,3,2,0,0.15,1,3,0,0,0,0,0,0,25,4,11:17,0,1999-03-31,Horsholm,--,DNK,DNK,74,204,2017,3,65,20212022,N,Regular Season
Kevin Rooney,20232024,CGY,L,C,33,3,1,4,-4,2,0.12,3,4,0,0,0,0,0,0,27,11.1,11:13,46.6,1993-05-21,Canton,MA,USA,USA,74,190,--,--,--,20162017,N,Regular Season
