Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Oliver Moore,20252026,CHI,L,C,51,5,14,19,-15,19,0.37,3,14,2,5,0,0,0,0,57,8.8,12:51,48.3,2005-01-22,Mounds View,MN,USA,USA,71,188,2023,1,19,20242025,N,Regular Season
Trevor Moore,20252026,LAK,L,L,69,13,19,32,0,8,0.46,12,29,0,1,1,2,1,2,159,8.2,16:44,21.1,1995-03-31,Thousand Oaks,CA,USA,USA,71,195,--,--,--,20182019,N,Regular Season
Josh Morrissey,20252026,WPG,L,D,77,14,41,55,6,30,0.71,12,39,2,16,0,0,1,2,146,9.6,24:43,--,1995-03-28,Calgary,AB,CAN,CAN,72,195,2013,1,13,20152016,N,Regular Season
Scott Morrow,20252026,NYR,R,D,29,0,6,6,-5,4,0.21,0,4,0,2,0,0,0,0,24,--,15:40,--,2002-11-01,Darien,CT,USA,USA,74,210,2021,2,40,20232024,N,Regular Season
Sam Morton,20252026,CGY,L,C,3,0,0,0,-1,10,0,0,0,0,0,0,0,0,0,3,--,9:20,66.7,1999-07-28,Lafayette,CO,USA,USA,72,185,--,--,--,20242025,N,Regular Season
J.J. Moser,20252026,TBL,L,D,79,7,22,29,41,69,0.37,7,26,0,1,0,2,0,0,111,6.3,21:34,--,2000-06-06,Biel,--,CHE,CHE,74,183,2021,2,60,20212022,N,Regular Season
Jacob Moverare,20252026,LAK,L,D,15,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,7,--,8:47,--,1998-08-31,Ostersund,--,SWE,SWE,75,205,2016,4,112,20212022,N,Regular Season
Ty Mueller,20252026,VAN,L,C,6,1,0,1,1,2,0.17,1,1,0,0,0,0,0,0,2,50,10:51,47.6,2003-02-26,Edmonton,AB,CAN,CAN,71,185,2023,4,105,20242025,N,Regular Season
Shakir Mukhamadullin,20252026,SJS,L,D,50,5,7,12,-3,22,0.24,5,12,0,0,0,0,0,1,49,10.2,17:09,--,2002-01-10,Ufa,--,RUS,RUS,76,200,2020,1,20,20232024,N,Regular Season
Ty Murchison,20252026,PHI,L,D,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,--,15:00,--,2003-02-02,Corona,CA,USA,USA,74,212,2021,5,158,20252026,N,Regular Season
Connor Murphy,20252026,"CHI,EDM",R,D,80,5,12,17,-2,71,0.21,5,16,0,0,0,1,0,0,70,7.1,17:32,--,1993-03-26,Boston,MA,USA,USA,76,212,2011,1,20,20132014,N,Regular Season
Philippe Myers,20252026,TOR,R,D,39,0,2,2,-10,22,0.05,0,2,0,0,0,0,0,0,42,--,14:33,--,1997-01-25,Moncton,NB,CAN,CAN,77,221,--,--,--,20182019,N,Regular Season
Tyler Myers,20252026,"VAN,DAL",R,D,73,1,10,11,-23,52,0.15,1,11,0,0,0,0,0,0,88,1.1,19:31,--,1990-02-01,Houston,TX,USA,CAN,80,229,2008,1,12,20092010,N,Regular Season
Bradly Nadeau,20252026,CAR,R,L,12,3,0,3,1,2,0.25,2,2,1,1,0,0,0,0,12,25,12:58,--,2005-05-05,St-Francois de Madaw,NB,CAN,CAN,71,180,2023,1,30,20232024,N,Regular Season
Vladislav Namestnikov,20252026,WPG,L,C,60,8,6,14,-13,28,0.23,6,12,2,2,0,0,0,1,76,10.5,13:47,40.9,1992-11-22,Zhukovskiy,--,RUS,RUS,72,181,2011,1,27,20132014,N,Regular Season
Frank Nazar,20252026,CHI,R,C,66,15,26,41,-21,26,0.62,10,28,4,12,1,1,1,3,138,10.9,18:19,47.4,2004-01-14,Detroit,MI,USA,USA,70,190,2022,1,13,20232024,N,Regular Season
Martin Necas,20252026,COL,R,C,78,38,62,100,47,30,1.28,29,76,9,24,0,0,0,5,206,18.4,21:30,42.9,1999-01-15,Nove Mesto na Morave,--,CZE,CZE,75,195,2017,1,12,20172018,N,Regular Season
Jake Neighbours,20252026,STL,L,L,69,15,21,36,-7,43,0.52,14,29,1,7,0,0,0,2,86,17.4,15:14,25,2002-03-29,Calgary,AB,CAN,CAN,72,201,2020,1,26,20212022,N,Regular Season
Brock Nelson,20252026,COL,L,C,81,33,32,65,15,36,0.8,23,46,10,18,0,1,1,9,186,17.7,19:39,50.4,1991-10-15,Warroad,MN,USA,USA,76,205,2010,1,30,20132014,N,Regular Season
Simon Nemec,20252026,NJD,R,D,68,11,15,26,-11,26,0.38,10,24,1,2,0,0,3,3,101,10.9,19:40,--,2004-02-15,Liptovský Mikuláš,--,SVK,SVK,73,190,2022,1,2,20232024,N,Regular Season
Nikita Nesterenko,20252026,ANA,L,C,29,1,8,9,-2,8,0.31,1,9,0,0,0,0,0,1,31,3.2,12:15,39.3,2001-09-10,Brooklyn,NY,USA,USA,74,203,2019,6,172,20222023,N,Regular Season
Alex Newhook,20252026,MTL,L,C,42,13,12,25,9,10,0.6,11,22,2,3,0,0,1,2,61,21.3,14:29,47.5,2001-01-28,St. John's,NL,CAN,CAN,71,200,2019,1,16,20202021,N,Regular Season
Valeri Nichushkin,20252026,COL,L,R,72,17,32,49,9,26,0.68,15,44,1,4,1,1,0,1,160,10.6,17:44,50,1995-03-04,Chelyabinsk,--,RUS,RUS,76,210,2013,1,10,20132014,N,Regular Season
Nino Niederreiter,20252026,WPG,L,R,61,8,11,19,-7,18,0.31,7,14,1,5,0,0,0,2,84,9.5,13:46,42.9,1992-09-08,Chur,--,CHE,CHE,74,218,2010,1,5,20102011,N,Regular Season
Tristen Nielsen,20252026,COL,L,C,4,0,1,1,1,0,0.25,0,1,0,0,0,0,0,0,3,--,6:18,--,2000-02-23,Fort St. John,BC,CAN,CAN,70,192,--,--,--,20252026,N,Regular Season
Alexander Nikishin,20252026,CAR,L,D,81,11,22,33,18,33,0.41,6,22,4,10,1,1,1,1,122,9,18:11,--,2001-10-02,Orel,--,RUS,RUS,75,218,2020,3,69,20252026,N,Regular Season
Stefan Noesen,20252026,NJD,R,R,38,3,4,7,-12,33,0.18,2,4,1,3,0,0,0,1,52,5.8,11:45,48.5,1993-02-12,Plano,TX,USA,USA,73,205,2011,1,21,20142015,N,Regular Season
Josh Norris,20252026,BUF,L,C,44,13,21,34,11,28,0.77,11,25,2,9,0,0,0,3,69,18.8,15:50,49.5,1999-05-05,Oxford,MI,USA,USA,74,196,2017,1,19,20192020,N,Regular Season
Tomas Nosek,20252026,FLA,L,L,21,2,2,4,-8,4,0.19,2,4,0,0,0,0,0,1,8,25,14:07,46.2,1992-09-01,Pardubice,--,CZE,CZE,75,199,--,--,--,20152016,N,Regular Season
Thomas Novak,20252026,PIT,L,C,82,16,26,42,1,24,0.51,11,35,5,7,0,0,1,2,130,12.3,14:17,42.9,1997-04-28,St. Paul,MN,USA,USA,73,190,2015,3,85,20212022,N,Regular Season
Ryan Nugent-Hopkins,20252026,EDM,L,C,72,20,36,56,-9,21,0.78,9,26,11,29,0,1,0,2,133,15,19:04,47.4,1993-04-12,Burnaby,BC,CAN,CAN,73,192,2011,1,1,20112012,N,Regular Season
Darnell Nurse,20252026,EDM,L,D,82,7,17,24,-12,104,0.29,7,22,0,0,0,2,0,0,164,4.3,20:58,--,1995-02-04,Hamilton,ON,CAN,CAN,76,215,2013,1,7,20142015,N,Regular Season
William Nylander,20252026,TOR,R,R,65,30,49,79,-14,16,1.22,23,57,7,22,0,0,3,4,156,19.2,19:25,38.3,1996-05-01,Calgary,AB,CAN,SWE,72,200,2014,1,8,20152016,N,Regular Season
Jani Nyman,20252026,SEA,L,R,28,4,3,7,-5,6,0.25,3,5,1,2,0,0,0,0,33,12.1,10:34,33.3,2004-07-30,Valkeakoski,--,FIN,FIN,74,212,2022,2,49,20242025,N,Regular Season
Gustav Nyquist,20252026,WPG,L,R,51,1,11,12,-8,10,0.24,1,7,0,5,0,0,0,0,62,1.6,12:41,40,1989-09-01,Halmstad,--,SWE,SWE,71,180,2008,4,121,20112012,N,Regular Season
Joel Nystrom,20252026,CAR,R,D,38,1,9,10,6,6,0.26,1,10,0,0,0,0,0,0,43,2.3,15:11,--,2002-05-14,Karlstad,--,SWE,SWE,71,178,2021,7,219,20252026,N,Regular Season
Liam O'Brien,20252026,UTA,L,C,38,3,1,4,-6,43,0.11,3,4,0,0,0,0,0,0,35,8.6,9:09,66.7,1994-07-29,Halifax,NS,CAN,CAN,73,215,--,--,--,20142015,N,Regular Season
Drew O'Connor,20252026,VAN,L,L,82,17,12,29,-12,47,0.35,15,26,0,0,2,3,0,2,136,12.5,14:35,48.6,1998-06-09,Chatham,NJ,USA,USA,76,209,--,--,--,20202021,N,Regular Season
Logan O'Connor,20252026,COL,R,R,13,0,2,2,-1,4,0.15,0,2,0,0,0,0,0,0,13,--,11:27,--,1996-08-14,Missouri City,TX,USA,USA,72,175,--,--,--,20182019,N,Regular Season
Cole O'Hara,20252026,NSH,R,R,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,--,11:23,--,2002-06-20,Richmond Hill,ON,CAN,CAN,72,189,2022,4,114,20252026,N,Regular Season
Ryan O'Reilly,20252026,NSH,L,C,81,25,49,74,8,22,0.91,18,51,5,20,2,3,0,8,154,16.2,20:24,55.1,1991-02-07,Clinton,ON,CAN,CAN,73,207,2009,2,33,20092010,N,Regular Season
Jordan Oesterle,20252026,NSH,L,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,14:05,--,1992-06-25,Dearborn Heights,MI,USA,USA,72,181,--,--,--,20142015,N,Regular Season
Liam Ohgren,20252026,"MIN,VAN",L,L,69,8,10,18,-19,2,0.26,8,17,0,0,0,1,0,0,87,9.2,13:10,45,2004-01-28,Stockholm,--,SWE,SWE,72,187,2022,1,19,20232024,N,Regular Season
Jamie Oleksiak,20252026,SEA,L,D,78,5,10,15,9,36,0.19,5,15,0,0,0,0,0,2,77,6.5,16:56,--,1992-12-21,Toronto,ON,CAN,CAN,79,252,2011,1,14,20122013,N,Regular Season
Mathieu Olivier,20252026,CBJ,R,R,61,15,11,26,13,101,0.43,15,26,0,0,0,0,0,3,93,16.1,14:14,18.2,1997-02-11,Biloxi,MS,USA,USA,73,232,--,--,--,20192020,N,Regular Season
Victor Olofsson,20252026,"COL,CGY",L,L,78,13,18,31,5,6,0.4,11,24,2,7,0,0,0,4,147,8.8,13:34,33.3,1995-07-18,Ornskoldsvik,--,SWE,SWE,71,180,2014,7,181,20182019,N,Regular Season
Dmitry Orlov,20252026,SJS,L,D,82,3,34,37,-28,48,0.45,2,19,1,18,0,0,0,0,91,3.3,21:12,--,1991-07-23,Novokuznetsk,--,RUS,RUS,71,215,2009,2,55,20112012,N,Regular Season
Zack Ostapchuk,20252026,SJS,L,C,59,4,3,7,-11,45,0.12,4,7,0,0,0,0,0,2,44,9.1,10:06,51.6,2003-05-29,St. Albert,AB,CAN,CAN,76,212,2021,2,39,20232024,N,Regular Season
Noah Ostlund,20252026,BUF,L,C,60,11,16,27,11,14,0.45,9,21,2,6,0,0,0,1,60,18.3,13:58,31.5,2004-03-11,Stockholm,--,SWE,SWE,71,180,2022,1,16,20242025,N,Regular Season
Brennan Othmann,20252026,"NYR,CGY",L,L,19,2,1,3,-8,11,0.16,2,2,0,1,0,0,0,0,15,13.3,10:00,--,2003-01-05,Pickering,ON,CAN,CAN,72,192,2021,1,16,20232024,N,Regular Season
Alex Ovechkin,20252026,WSH,R,L,82,32,32,64,-5,26,0.78,27,45,5,19,0,0,0,5,244,13.1,17:27,50,1985-09-17,Moscow,--,RUS,RUS,75,238,2004,1,1,20052006,N,Regular Season
Brayden Pachal,20252026,CGY,R,D,39,1,6,7,-1,47,0.18,1,7,0,0,0,0,0,0,28,3.6,13:53,--,1999-08-23,Estevan,SK,CAN,CAN,74,202,--,--,--,20212022,N,Regular Season
Jean-Gabriel Pageau,20252026,NYI,R,C,74,17,18,35,0,4,0.47,14,27,0,1,3,7,2,4,81,21,15:40,59.1,1992-11-11,Ottawa,ON,CAN,CAN,71,180,2011,4,96,20122013,N,Regular Season
Ondrej Palat,20252026,"NJD,NYI",L,L,80,5,10,15,-11,14,0.19,4,13,1,2,0,0,0,0,83,6,12:49,43.8,1991-03-28,Frydek-Mistek,--,CZE,CZE,72,194,2011,7,208,20122013,N,Regular Season
Kyle Palmieri,20252026,NYI,R,C,25,6,12,18,-2,8,0.72,4,12,1,5,1,1,0,1,71,8.5,18:53,50,1991-02-01,Smithtown,NY,USA,USA,72,192,2009,1,26,20102011,N,Regular Season
Artemi Panarin,20252026,"NYR,LAK",R,L,78,28,56,84,-7,20,1.08,24,61,4,23,0,0,0,4,224,12.5,20:51,100,1991-10-30,Korkino,--,RUS,RUS,72,176,--,--,--,20152016,N,Regular Season
Colton Parayko,20252026,STL,R,D,77,4,14,18,-6,23,0.23,4,18,0,0,0,0,0,0,105,3.8,22:12,--,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,3,86,20152016,N,Regular Season
Zayne Parekh,20252026,CGY,R,D,37,4,5,9,-9,8,0.24,1,3,3,6,0,0,0,1,49,8.2,17:09,--,2006-02-15,Markham,ON,CAN,CAN,72,179,2024,1,9,20242025,N,Regular Season
Xavier Parent,20252026,NJD,L,C,5,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,2,--,8:34,--,2001-03-23,Laval,QC,CAN,CAN,68,170,--,--,--,20252026,N,Regular Season
Juuso Parssinen,20252026,NYR,L,C,20,2,1,3,4,10,0.15,2,3,0,0,0,0,0,0,16,12.5,8:51,46.7,2001-02-01,Hameenlinna,--,FIN,FIN,75,207,2019,7,210,20222023,N,Regular Season
David Pastrnak,20252026,BOS,R,R,77,29,71,100,4,72,1.3,19,67,10,33,0,0,1,4,261,11.1,20:39,22.2,1996-05-25,Havirov,--,CZE,CZE,72,199,2014,1,25,20142015,N,Regular Season
Nick Paul,20252026,TBL,L,L,51,7,8,15,-15,32,0.29,6,12,1,3,0,0,0,1,68,10.3,13:41,53.9,1995-03-20,Mississauga,ON,CAN,CAN,76,234,2013,4,101,20152016,N,Regular Season
Tanner Pearson,20252026,"WPG,BUF",L,L,56,7,8,15,9,27,0.27,7,15,0,0,0,0,0,2,52,13.5,10:50,20,1992-08-10,Kitchener,ON,CAN,CAN,73,207,2012,1,30,20132014,N,Regular Season
Lane Pederson,20252026,PHI,R,C,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,8:52,48.1,1997-08-04,Saskatoon,SK,CAN,CAN,73,196,--,--,--,20202021,N,Regular Season
Andrew Peeke,20252026,BOS,R,D,77,5,9,14,-12,22,0.18,5,14,0,0,0,0,0,0,82,6.1,19:23,--,1998-03-17,Parkland,FL,USA,USA,75,214,2016,2,34,20192020,N,Regular Season
Adam Pelech,20252026,NYI,L,D,82,4,12,16,4,50,0.2,3,14,0,0,1,2,0,2,122,3.3,20:53,--,1994-08-16,Toronto,ON,CAN,CAN,75,212,2012,3,65,20152016,N,Regular Season
Jakob Pelletier,20252026,TBL,L,L,5,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,4,--,9:21,100,2001-03-07,Quebec City,QC,CAN,CAN,70,172,2019,1,26,20222023,N,Regular Season
Nick Perbix,20252026,NSH,R,D,79,3,10,13,-14,20,0.16,3,11,0,0,0,2,0,0,79,3.8,19:07,--,1998-06-15,Elk River,MN,USA,USA,76,206,2017,6,169,20222023,N,Regular Season
Cole Perfetti,20252026,WPG,L,C,68,12,20,32,-9,20,0.47,9,26,3,6,0,0,1,3,136,8.8,15:37,40,2002-01-01,Whitby,ON,CAN,CAN,71,185,2020,1,10,20212022,N,Regular Season
Gabe Perreault,20252026,NYR,L,R,49,12,15,27,0,10,0.55,9,21,3,6,0,0,0,3,73,16.4,15:59,50,2005-05-07,Sherbrooke,QC,CAN,CAN,71,180,2023,1,23,20242025,N,Regular Season
David Perron,20252026,"OTT,DET",R,L,65,13,15,28,-7,40,0.43,10,20,3,8,0,0,0,1,93,14,13:34,30,1988-05-28,Sherbrooke,QC,CAN,CAN,72,202,2007,1,26,20072008,N,Regular Season
Corey Perry,20252026,"LAK,TBL",R,R,72,17,20,37,0,81,0.51,12,24,5,13,0,0,0,2,113,15,13:40,22.6,1985-05-16,Peterborough,ON,CAN,CAN,75,210,2003,1,28,20052006,N,Regular Season
Brett Pesce,20252026,NJD,R,D,37,1,6,7,-11,6,0.19,1,7,0,0,0,0,0,0,45,2.2,20:18,--,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,3,66,20152016,N,Regular Season
JJ Peterka,20252026,UTA,L,R,82,25,22,47,6,28,0.57,22,42,3,5,0,0,0,4,159,15.7,15:59,33.3,2002-01-14,Munich,--,DEU,DEU,72,189,2020,2,34,20212022,N,Regular Season
Alexander Petrovic,20252026,DAL,R,D,54,2,8,10,2,47,0.19,2,10,0,0,0,0,0,0,57,3.5,15:21,--,1992-03-03,Edmonton,AB,CAN,CAN,77,215,2010,2,36,20122013,N,Regular Season
Jeff Petry,20252026,"FLA,MIN",R,D,67,0,9,9,-15,24,0.13,0,7,0,2,0,0,0,0,54,--,14:46,--,1987-12-09,Ann Arbor,MI,USA,USA,75,208,2006,2,45,20102011,N,Regular Season
Elias Pettersson,20252026,VAN,L,C,74,15,36,51,-30,20,0.69,10,28,4,22,1,1,0,0,132,11.4,18:58,47.4,1998-11-12,Sundsvall,--,SWE,SWE,74,176,2017,1,5,20182019,N,Regular Season
Elias Pettersson,20252026,VAN,L,D,70,3,7,10,-16,39,0.14,3,10,0,0,0,0,0,0,46,6.5,14:59,--,2004-02-16,Vasteras,--,SWE,SWE,74,185,2022,3,80,20242025,N,Regular Season
Marcus Pettersson,20252026,VAN,L,D,82,3,15,18,-19,60,0.22,3,18,0,0,0,0,0,1,66,4.5,21:27,--,1996-05-08,Skelleftea,--,SWE,SWE,77,174,2014,2,38,20172018,N,Regular Season
Michael Pezzetta,20252026,TOR,L,L,9,0,0,0,-4,35,0,0,0,0,0,0,0,0,0,2,--,6:28,--,1998-03-13,Toronto,ON,CAN,CAN,73,222,2016,6,160,20212022,N,Regular Season
Isaak Phillips,20252026,WPG,L,D,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,--,9:31,--,2001-09-28,Barrie,ON,CAN,CAN,75,205,2020,5,141,20212022,N,Regular Season
Noah Philp,20252026,"EDM,CAR",R,C,17,2,1,3,-7,4,0.18,2,3,0,0,0,0,0,0,14,14.3,9:57,56.1,1998-08-31,Canmore,AB,CAN,CAN,75,198,--,--,--,20242025,N,Regular Season
Owen Pickering,20252026,PIT,L,D,4,0,0,0,-3,2,0,0,0,0,0,0,0,0,0,1,--,12:06,--,2004-01-27,St. Adolphe,MB,CAN,CAN,77,206,2022,1,21,20242025,N,Regular Season
Luca Pinelli,20252026,CBJ,L,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,6,--,13:46,--,2005-04-05,Stoney Creek,ON,CAN,CAN,69,176,2023,4,114,20252026,N,Regular Season
Shane Pinto,20252026,OTT,R,C,72,23,23,46,6,42,0.64,16,37,5,5,2,4,0,2,157,14.6,18:43,51.8,2000-11-12,Franklin Square,NY,USA,USA,75,206,2019,2,32,20202021,N,Regular Season
Neal Pionk,20252026,WPG,R,D,51,3,9,12,1,37,0.24,2,10,1,2,0,0,0,1,97,3.1,22:43,--,1995-07-29,Omaha,NE,USA,USA,72,190,--,--,--,20172018,N,Regular Season
Tyler Pitlick,20252026,MIN,R,C,32,2,0,2,-4,24,0.06,2,2,0,0,0,0,0,0,26,7.7,7:46,--,1991-11-01,Minneapolis,MN,USA,USA,74,199,2010,2,31,20132014,N,Regular Season
Vasily Podkolzin,20252026,EDM,L,R,82,19,18,37,16,63,0.45,18,34,1,3,0,0,0,5,139,13.7,15:23,32.3,2001-06-24,Moscow,--,RUS,RUS,73,190,2019,1,10,20212022,N,Regular Season
Ryan Poehling,20252026,ANA,L,C,75,11,25,36,8,12,0.48,9,31,0,1,2,4,0,2,94,11.7,15:04,48.4,1999-01-03,Lakeville,MN,USA,USA,74,206,2017,1,25,20182019,N,Regular Season
Brayden Point,20252026,TBL,R,C,63,18,32,50,12,14,0.79,12,39,6,11,0,0,0,0,129,14,18:15,45.8,1996-03-13,Calgary,AB,CAN,CAN,71,177,2014,3,79,20162017,N,Regular Season
Matthew Poitras,20252026,BOS,R,C,3,1,0,1,1,4,0.33,1,1,0,0,0,0,0,0,8,12.5,12:07,38.9,2004-03-10,Whitby,ON,CAN,CAN,72,189,2022,2,54,20232024,N,Regular Season
Jason Polin,20252026,COL,R,R,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,--,7:35,--,1999-06-17,Holt,MI,USA,USA,72,198,--,--,--,20232024,N,Regular Season
Martin Pospisil,20252026,CGY,L,C,22,1,2,3,-4,17,0.14,1,3,0,0,0,0,0,0,19,5.3,10:09,47.1,1999-11-19,Zvolen,--,SVK,SVK,74,173,2018,4,105,20232024,N,Regular Season
Samuel Poulin,20252026,PIT,L,R,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,1,--,13:49,--,2001-02-25,Blainville,QC,CAN,CAN,74,217,2019,1,21,20222023,N,Regular Season
Owen Power,20252026,BUF,L,D,81,8,21,29,9,16,0.36,8,26,0,0,0,3,0,0,120,6.7,21:39,--,2002-11-22,Mississauga,ON,CAN,CAN,78,226,2021,1,1,20212022,N,Regular Season
Aliaksei Protas,20252026,WSH,L,L,76,25,27,52,20,20,0.68,23,48,0,1,2,3,0,5,159,15.7,18:14,44.8,2001-01-06,Vitebsk,--,BLR,BLR,78,250,2019,3,91,20212022,N,Regular Season
Ilya Protas,20252026,WSH,L,L,4,1,3,4,1,2,1,0,3,1,1,0,0,0,0,7,14.3,15:54,45.2,2006-07-18,Vitebsk,--,BLR,BLR,78,225,2024,3,75,20252026,N,Regular Season
Ivan Provorov,20252026,CBJ,L,D,82,9,22,31,14,32,0.38,8,26,1,5,0,0,0,0,158,5.7,24:49,--,1997-01-13,Yaroslavl,--,RUS,RUS,73,224,2015,1,7,20162017,N,Regular Season
Ryan Pulock,20252026,NYI,R,D,76,3,24,27,9,16,0.36,3,25,0,1,0,1,0,0,93,3.2,20:49,--,1994-10-06,Dauphin,MB,CAN,CAN,73,219,2013,1,15,20152016,N,Regular Season
Mikael Pyyhtia,20252026,CBJ,L,L,5,1,0,1,-1,0,0.2,1,1,0,0,0,0,0,0,6,16.7,10:16,--,2001-12-17,Turku,--,FIN,FIN,72,178,2020,4,114,20222023,N,Regular Season
Jacob Quillan,20252026,TOR,L,C,23,1,2,3,-5,2,0.13,1,3,0,0,0,0,0,0,14,7.1,10:16,42,2002-02-02,Dartmouth,NS,CAN,CAN,73,204,--,--,--,20242025,N,Regular Season
Jack Quinn,20252026,BUF,R,R,82,20,31,51,4,18,0.62,16,40,4,11,0,0,0,4,191,10.5,15:39,25,2001-09-19,Ottawa,ON,CAN,CAN,73,185,2020,1,8,20212022,N,Regular Season
Darren Raddysh,20252026,TBL,R,D,73,22,48,70,21,72,0.96,12,44,10,26,0,0,1,6,212,10.4,22:42,--,1996-02-28,Toronto,ON,CAN,CAN,73,202,--,--,--,20212022,N,Regular Season
Taylor Raddysh,20252026,NYR,R,R,68,9,10,19,5,12,0.28,8,17,0,1,1,1,0,0,53,17,11:51,20,1998-02-18,Caledon,ON,CAN,CAN,74,201,2016,2,58,20212022,N,Regular Season
Rickard Rakell,20252026,PIT,R,R,60,24,24,48,-2,8,0.8,16,30,7,16,1,2,0,1,166,14.5,18:57,36,1993-05-05,Sundbyberg,--,SWE,SWE,73,194,2011,1,30,20122013,N,Regular Season
Mikko Rantanen,20252026,DAL,L,R,64,22,55,77,0,93,1.2,16,43,6,34,0,0,0,1,139,15.8,20:11,44,1996-10-29,Nousiainen,--,FIN,FIN,76,228,2015,1,10,20152016,N,Regular Season
Michael Rasmussen,20252026,DET,L,C,64,6,8,14,-10,8,0.22,5,13,0,0,1,1,0,0,65,9.2,12:39,46.2,1999-04-17,Surrey,BC,CAN,CAN,78,222,2017,1,9,20182019,N,Regular Season
Lucas Raymond,20252026,DET,R,L,80,25,51,76,1,22,0.95,18,49,7,27,0,0,0,5,173,14.5,18:48,100,2002-03-28,Gothenburg,--,SWE,SWE,71,186,2020,1,4,20212022,N,Regular Season
Ryan Reaves,20252026,SJS,R,R,50,3,0,3,-12,37,0.06,3,3,0,0,0,0,0,0,25,12,7:48,--,1987-01-20,Winnipeg,MB,CAN,CAN,74,225,2005,5,156,20102011,N,Regular Season
Pavol Regenda,20252026,SJS,L,L,24,9,1,10,-4,20,0.42,5,6,4,4,0,0,0,2,42,21.4,13:21,64.7,1999-12-07,Michalovce,--,SVK,SVK,75,215,--,--,--,20222023,N,Regular Season
Alec Regula,20252026,EDM,R,D,29,0,3,3,-16,35,0.1,0,3,0,0,0,0,0,0,18,--,14:28,--,2000-08-06,West Bloomfield,MI,USA,USA,76,211,2018,3,67,20202021,N,Regular Season
Lukas Reichel,20252026,"CHI,VAN,BOS",L,L,29,3,5,8,-2,6,0.28,3,8,0,0,0,0,0,1,24,12.5,12:27,39.3,2002-05-17,Nürnberg,--,DEU,DEU,72,170,2020,1,17,20212022,N,Regular Season
Mike Reilly,20252026,CAR,L,D,42,1,8,9,11,26,0.21,0,8,0,0,1,1,0,0,63,1.6,14:58,--,1993-07-13,Glenview,IL,USA,USA,74,191,2011,4,98,20152016,N,Regular Season
David Reinbacher,20252026,MTL,R,D,2,0,1,1,0,0,0.5,0,1,0,0,0,0,0,0,3,--,13:09,--,2004-10-25,Hohenems,--,AUT,AUT,75,207,2023,1,5,20252026,N,Regular Season
Cole Reinhardt,20252026,"VGK,FLA",L,L,59,9,6,15,-2,21,0.25,9,15,0,0,0,0,0,2,49,18.4,10:39,63.6,2000-02-01,Calgary,AB,CAN,CAN,73,207,2020,6,181,20212022,N,Regular Season
Sam Reinhart,20252026,FLA,R,C,64,29,32,61,-18,10,0.95,15,32,11,25,3,4,1,6,166,17.5,21:17,38.1,1995-11-06,West Vancouver,BC,CAN,CAN,73,196,2014,1,2,20142015,N,Regular Season
Matt Rempe,20252026,NYR,R,C,26,1,0,1,-4,11,0.04,1,1,0,0,0,0,0,0,15,6.7,8:36,37.5,2002-06-29,Calgary,AB,CAN,CAN,81,261,2020,6,165,20232024,N,Regular Season
Anthony Richard,20252026,PHI,L,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,7:08,--,1996-12-20,Trois-Rivières,QC,CAN,CAN,70,185,2015,4,100,20182019,N,Regular Season
Morgan Rielly,20252026,TOR,L,D,78,11,25,36,-18,29,0.46,10,30,1,6,0,0,0,2,141,7.8,21:08,--,1994-03-09,Vancouver,BC,CAN,CAN,73,219,2012,1,5,20132014,N,Regular Season
Marshall Rifai,20252026,TOR,L,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,--,9:40,--,1998-03-16,Beaconsfield,QC,CAN,CAN,74,211,--,--,--,20232024,N,Regular Season
Sam Rinzel,20252026,CHI,R,D,54,4,10,14,-7,44,0.26,4,13,0,1,0,0,0,1,83,4.8,18:16,--,2004-06-25,Chanhassen,MN,USA,USA,76,194,2022,1,25,20242025,N,Regular Season
Rasmus Ristolainen,20252026,PHI,R,D,44,1,13,14,10,16,0.32,1,11,0,1,0,2,0,0,58,1.7,21:23,--,1994-10-27,Turku,--,FIN,FIN,76,208,2013,1,8,20132014,N,Regular Season
Calum Ritchie,20252026,NYI,R,C,65,13,17,30,-14,22,0.46,8,19,5,11,0,0,0,4,79,16.5,13:28,36.8,2005-01-21,Oakville,ON,CAN,CAN,74,200,2023,1,27,20242025,N,Regular Season
