Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Connor Murphy,20242025,CHI,R,D,68,2,17,19,-2,52,0.28,2,18,0,0,0,1,0,0,84,2.4,20:37,--,1993-03-26,Dublin,OH,USA,USA,76,212,2011,1,20,20132014,N,Regular Season
Brett Murray,20242025,BUF,L,L,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,--,7:55,--,1998-07-20,Bolton,ON,CAN,CAN,77,228,2016,4,99,20202021,N,Regular Season
Philippe Myers,20242025,TOR,R,D,36,2,3,5,0,15,0.14,2,5,0,0,0,0,0,0,46,4.3,16:14,--,1997-01-25,Moncton,NB,CAN,CAN,77,221,--,--,--,20182019,N,Regular Season
Tyler Myers,20242025,VAN,R,D,71,6,18,24,2,74,0.34,5,21,0,1,1,2,0,0,87,6.9,20:48,--,1990-02-01,Houston,TX,USA,CAN,80,229,2008,1,12,20092010,N,Regular Season
Olli Määttä,20242025,"DET,UTA",L,D,77,2,16,18,7,16,0.23,2,18,0,0,0,0,0,0,73,2.7,19:33,--,1994-08-22,Jyväskylä,--,FIN,FIN,74,207,2012,1,22,20132014,N,Regular Season
Bradly Nadeau,20242025,CAR,R,L,2,0,1,1,0,0,0.5,0,1,0,0,0,0,0,0,8,--,11:29,--,2005-05-05,St-Francois de Madaw,NB,CAN,CAN,71,180,2023,1,30,20232024,N,Regular Season
Vladislav Namestnikov,20242025,WPG,L,C,78,11,27,38,20,38,0.49,9,26,2,11,0,1,0,1,94,11.7,15:05,46.1,1992-11-22,Zhukovskiy,--,RUS,RUS,72,181,2011,1,27,20132014,N,Regular Season
Frank Nazar,20242025,CHI,R,C,53,12,14,26,-11,24,0.49,10,20,1,4,1,2,1,2,91,13.2,15:52,44.6,2004-01-14,Detroit,MI,USA,USA,70,190,2022,1,13,20232024,N,Regular Season
Martin Necas,20242025,"CAR,COL",R,C,79,27,56,83,5,16,1.05,15,46,12,37,0,0,0,8,194,13.9,19:00,37.8,1999-01-15,Nove Mesto na Morave,--,CZE,CZE,75,195,2017,1,12,20172018,N,Regular Season
Jake Neighbours,20242025,STL,L,L,82,22,24,46,0,56,0.56,16,34,6,12,0,0,1,3,122,18,15:54,27.8,2002-03-29,Calgary,AB,CAN,CAN,72,201,2020,1,26,20212022,N,Regular Season
Brock Nelson,20242025,"NYI,COL",L,C,80,26,30,56,8,18,0.7,20,46,3,7,3,3,1,7,193,13.5,18:55,52.1,1991-10-15,Warroad,MN,USA,USA,76,205,2010,1,30,20132014,N,Regular Season
Simon Nemec,20242025,NJD,R,D,27,2,2,4,-10,14,0.15,2,2,0,2,0,0,0,1,26,7.7,14:59,--,2004-02-15,Liptovský Mikuláš,--,SVK,SVK,73,190,2022,1,2,20232024,N,Regular Season
Nikita Nesterenko,20242025,ANA,L,C,20,4,2,6,-4,2,0.3,4,6,0,0,0,0,0,0,20,20,10:19,--,2001-09-10,Brooklyn,NY,USA,USA,74,203,2019,6,172,20222023,N,Regular Season
Alex Newhook,20242025,MTL,L,C,82,15,11,26,-21,24,0.32,14,22,1,4,0,0,0,3,118,12.7,15:08,42.8,2001-01-28,St. John's,NL,CAN,CAN,71,200,2019,1,16,20202021,N,Regular Season
Valeri Nichushkin,20242025,COL,L,R,43,21,13,34,11,8,0.79,16,26,5,8,0,0,0,0,118,17.8,19:44,50,1995-03-04,Chelyabinsk,--,RUS,RUS,76,210,2013,1,10,20132014,N,Regular Season
Nino Niederreiter,20242025,WPG,L,R,82,17,20,37,16,24,0.45,13,26,4,11,0,0,0,3,150,11.3,14:51,43.5,1992-09-08,Chur,--,CHE,CHE,74,218,2010,1,5,20102011,N,Regular Season
Matt Nieto,20242025,PIT,L,L,32,1,2,3,-8,4,0.09,1,2,0,1,0,0,0,0,31,3.2,12:15,40,1992-11-05,Long Beach,CA,USA,USA,71,189,2011,2,47,20132014,N,Regular Season
Stefan Noesen,20242025,NJD,R,R,78,22,19,41,-8,54,0.53,11,26,11,15,0,0,1,5,165,13.3,15:56,48.2,1993-02-12,Plano,TX,USA,USA,73,205,2011,1,21,20142015,N,Regular Season
Josh Norris,20242025,"OTT,BUF",L,C,56,21,14,35,-6,44,0.63,12,20,6,11,3,4,1,5,96,21.9,18:21,53.8,1999-05-05,Oxford,MI,USA,USA,74,196,2017,1,19,20192020,N,Regular Season
Tomas Nosek,20242025,FLA,L,L,59,1,8,9,4,10,0.15,0,7,1,1,0,1,0,0,47,2.1,9:49,51.8,1992-09-01,Pardubice,--,CZE,CZE,75,199,--,--,--,20152016,N,Regular Season
Thomas Novak,20242025,"NSH,PIT",L,C,54,13,9,22,-7,4,0.41,12,17,1,5,0,0,0,2,92,14.1,13:14,42.7,1997-04-28,St. Paul,MN,USA,USA,73,190,2015,3,85,20212022,N,Regular Season
Ryan Nugent-Hopkins,20242025,EDM,L,C,78,20,29,49,4,24,0.63,11,27,7,20,2,2,1,5,164,12.2,18:58,48.5,1993-04-12,Burnaby,BC,CAN,CAN,73,192,2011,1,1,20112012,N,Regular Season
Darnell Nurse,20242025,EDM,L,D,76,5,28,33,11,72,0.43,4,30,0,2,1,1,1,1,188,2.7,22:22,--,1995-02-04,Hamilton,ON,CAN,CAN,76,215,2013,1,7,20142015,N,Regular Season
Alexander Nylander,20242025,TOR,R,L,5,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,4,--,9:53,75,1998-03-02,Calgary,AB,CAN,SWE,73,205,2016,1,8,20162017,N,Regular Season
William Nylander,20242025,TOR,R,R,82,45,39,84,10,26,1.02,33,54,12,30,0,0,2,8,253,17.8,19:31,49.7,1996-05-01,Calgary,AB,CAN,SWE,72,200,2014,1,8,20152016,N,Regular Season
Jani Nyman,20242025,SEA,L,R,12,3,3,6,-3,4,0.5,1,3,2,3,0,0,0,0,22,13.6,13:59,100,2004-07-30,Valkeakoski,--,FIN,FIN,74,212,2022,2,49,20242025,N,Regular Season
Gustav Nyquist,20242025,"NSH,MIN",L,R,79,11,17,28,-24,16,0.35,8,23,2,3,1,2,0,0,103,10.7,16:51,36.7,1989-09-01,Halmstad,--,SWE,SWE,71,180,2008,4,121,20112012,N,Regular Season
Liam O'Brien,20242025,UTA,L,C,28,0,2,2,1,50,0.07,0,2,0,0,0,0,0,0,34,--,9:18,--,1994-07-29,Halifax,NS,CAN,CAN,73,215,--,--,--,20142015,N,Regular Season
Drew O'Connor,20242025,"PIT,VAN",L,L,84,10,15,25,-16,34,0.3,8,21,1,2,1,2,1,2,117,8.5,14:28,41.7,1998-06-09,Chatham,NJ,USA,USA,76,209,--,--,--,20202021,N,Regular Season
Logan O'Connor,20242025,COL,R,R,80,10,11,21,-4,26,0.26,10,20,0,0,0,1,0,1,89,11.2,14:07,38.6,1996-08-14,Missouri City,TX,USA,USA,72,175,--,--,--,20182019,N,Regular Season
Ryan O'Reilly,20242025,NSH,L,C,79,21,32,53,-23,24,0.67,12,36,9,17,0,0,0,3,151,13.9,18:59,55.7,1991-02-07,Clinton,ON,CAN,CAN,73,207,2009,2,33,20092010,N,Regular Season
Jordan Oesterle,20242025,"BOS,NSH",L,D,37,4,6,10,0,4,0.27,4,10,0,0,0,0,0,0,38,10.5,17:09,--,1992-06-25,Dearborn Heights,MI,USA,USA,72,181,--,--,--,20142015,N,Regular Season
Liam Ohgren,20242025,MIN,L,L,24,2,3,5,-6,2,0.21,2,4,0,1,0,0,0,1,32,6.3,11:06,--,2004-01-28,Stockholm,--,SWE,SWE,72,187,2022,1,19,20232024,N,Regular Season
Oskar Olausson,20242025,COL,L,R,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,--,6:49,--,2002-11-10,Stockholm,--,SWE,SWE,73,180,2021,1,28,20222023,N,Regular Season
Jamie Oleksiak,20242025,SEA,L,D,82,4,13,17,-2,34,0.21,4,17,0,0,0,0,0,1,66,6.1,18:47,--,1992-12-21,Toronto,ON,CAN,CAN,79,252,2011,1,14,20122013,N,Regular Season
Mathieu Olivier,20242025,CBJ,R,R,82,18,14,32,-4,139,0.39,17,30,0,0,1,2,0,5,111,16.2,14:28,38.9,1997-02-11,Biloxi,MS,USA,USA,73,232,--,--,--,20192020,N,Regular Season
Victor Olofsson,20242025,VGK,L,L,56,15,14,29,17,16,0.52,9,21,6,8,0,0,0,4,109,13.8,14:30,14.3,1995-07-18,Ornskoldsvik,--,SWE,SWE,71,180,2014,7,181,20182019,N,Regular Season
Dmitry Orlov,20242025,CAR,L,D,76,6,22,28,16,24,0.37,6,27,0,1,0,0,0,2,117,5.1,20:00,--,1991-07-23,Novokuznetsk,--,RUS,RUS,71,215,2009,2,55,20112012,N,Regular Season
Zack Ostapchuk,20242025,"OTT,SJS",L,C,56,1,3,4,-8,45,0.07,1,4,0,0,0,0,0,0,26,3.8,9:25,48.6,2003-05-29,St. Albert,AB,CAN,CAN,76,212,2021,2,39,20232024,N,Regular Season
Noah Ostlund,20242025,BUF,L,C,8,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,4,--,10:33,36.4,2004-03-11,Stockholm,--,SWE,SWE,71,180,2022,1,16,20242025,N,Regular Season
Brennan Othmann,20242025,NYR,L,L,22,0,2,2,7,2,0.09,0,2,0,0,0,0,0,0,20,--,9:58,--,2003-01-05,Pickering,ON,CAN,CAN,72,192,2021,1,16,20232024,N,Regular Season
Ville Ottavainen,20242025,SEA,R,D,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,--,14:24,--,2002-08-12,Oulu,--,FIN,FIN,77,210,2021,4,99,20242025,N,Regular Season
Alex Ovechkin,20242025,WSH,R,L,65,44,29,73,15,14,1.12,30,51,14,22,0,0,1,7,237,18.6,17:43,--,1985-09-17,Moscow,--,RUS,RUS,75,238,2004,1,1,20052006,N,Regular Season
Brayden Pachal,20242025,CGY,R,D,76,3,9,12,5,88,0.16,3,11,0,0,0,1,0,0,61,4.9,14:14,--,1999-08-23,Estevan,SK,CAN,CAN,74,202,--,--,--,20212022,N,Regular Season
Max Pacioretty,20242025,TOR,L,L,37,5,8,13,-2,16,0.35,5,13,0,0,0,0,0,1,70,7.1,13:30,54.5,1988-11-20,New Canaan,CT,USA,USA,74,217,2007,1,22,20082009,N,Regular Season
Jean-Gabriel Pageau,20242025,NYI,R,C,79,14,28,42,4,23,0.53,11,33,2,5,1,4,0,1,120,11.7,17:00,59.6,1992-11-11,Ottawa,ON,CAN,CAN,71,180,2011,4,96,20122013,N,Regular Season
Ondrej Palat,20242025,NJD,L,L,77,15,13,28,-5,12,0.36,12,23,2,4,1,1,0,3,96,15.6,13:45,20,1991-03-28,Frydek-Mistek,--,CZE,CZE,72,194,2011,7,208,20122013,N,Regular Season
Kyle Palmieri,20242025,NYI,R,C,82,24,24,48,-17,20,0.59,19,38,5,9,0,1,0,2,169,14.2,18:31,39.4,1991-02-01,Smithtown,NY,USA,USA,72,192,2009,1,26,20102011,N,Regular Season
Artemi Panarin,20242025,NYR,R,L,80,37,52,89,-9,16,1.11,29,63,8,26,0,0,0,3,237,15.6,19:41,--,1991-10-30,Korkino,--,RUS,RUS,72,176,--,--,--,20152016,N,Regular Season
Colton Parayko,20242025,STL,R,D,64,16,20,36,12,8,0.56,14,33,1,1,1,2,1,4,125,12.8,23:45,--,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,3,86,20152016,N,Regular Season
Zayne Parekh,20242025,CGY,R,D,1,1,0,1,3,2,1,1,1,0,0,0,0,0,0,2,50,20:31,--,2006-02-15,Markham,ON,CAN,CAN,72,179,2024,1,9,20242025,N,Regular Season
Juuso Parssinen,20242025,"NSH,COL,NYR",L,C,48,6,10,16,-5,19,0.33,6,15,0,1,0,0,0,0,30,20,10:32,46.9,2001-02-01,Hameenlinna,--,FIN,FIN,75,207,2019,7,210,20222023,N,Regular Season
David Pastrnak,20242025,BOS,R,R,82,43,63,106,0,42,1.29,34,83,9,23,0,0,3,4,319,13.5,20:11,37.5,1996-05-25,Havirov,--,CZE,CZE,72,199,2014,1,25,20142015,N,Regular Season
Nick Paul,20242025,TBL,L,L,76,22,19,41,13,30,0.54,20,35,2,5,0,1,1,3,141,15.6,16:27,50,1995-03-20,Mississauga,ON,CAN,CAN,76,234,2013,4,101,20152016,N,Regular Season
Tanner Pearson,20242025,VGK,L,L,78,12,15,27,4,8,0.35,11,26,0,0,1,1,0,2,109,11,11:47,25,1992-08-10,Kitchener,ON,CAN,CAN,73,207,2012,1,30,20132014,N,Regular Season
Andrew Peeke,20242025,BOS,R,D,76,1,16,17,-10,15,0.22,0,15,0,0,1,2,0,0,80,1.3,18:36,--,1998-03-17,Parkland,FL,USA,USA,75,214,2016,2,34,20192020,N,Regular Season
Adam Pelech,20242025,NYI,L,D,60,0,21,21,4,32,0.35,0,20,0,1,0,0,0,0,109,--,21:07,--,1994-08-16,Toronto,ON,CAN,CAN,75,212,2012,3,65,20152016,N,Regular Season
Jakob Pelletier,20242025,"CGY,PHI",L,L,49,7,12,19,7,10,0.39,7,19,0,0,0,0,0,1,54,13,11:33,40.6,2001-03-07,Quebec City,QC,CAN,CAN,70,172,2019,1,26,20222023,N,Regular Season
Nick Perbix,20242025,TBL,R,D,74,6,13,19,8,20,0.26,6,19,0,0,0,0,0,1,66,9.1,14:41,--,1998-06-15,Elk River,MN,USA,USA,76,206,2017,6,169,20222023,N,Regular Season
Cole Perfetti,20242025,WPG,L,C,82,18,32,50,14,20,0.61,13,35,5,15,0,0,0,2,143,12.6,15:11,31.3,2002-01-01,Whitby,ON,CAN,CAN,71,185,2020,1,10,20212022,N,Regular Season
Gabe Perreault,20242025,NYR,L,R,5,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,5,--,14:26,--,2005-05-07,Sherbrooke,QC,CAN,CAN,71,180,2023,1,23,20242025,N,Regular Season
David Perron,20242025,OTT,R,L,43,9,7,16,-7,12,0.37,5,10,4,6,0,0,0,2,71,12.7,14:01,31.6,1988-05-28,Sherbrooke,QC,CAN,CAN,72,202,2007,1,26,20072008,N,Regular Season
Corey Perry,20242025,EDM,R,R,81,19,11,30,12,61,0.37,15,23,4,7,0,0,0,4,100,19,11:56,51.5,1985-05-16,Peterborough,ON,CAN,CAN,75,210,2003,1,28,20052006,N,Regular Season
Scott Perunovich,20242025,"STL,NYI",L,D,35,2,7,9,-3,10,0.26,2,9,0,0,0,0,0,0,18,11.1,16:00,--,1998-08-18,Hibbing,MN,USA,USA,70,175,2018,2,45,20212022,N,Regular Season
Brett Pesce,20242025,NJD,R,D,72,3,14,17,-5,29,0.24,2,16,0,0,1,1,0,0,99,3,21:19,--,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,3,66,20152016,N,Regular Season
JJ Peterka,20242025,BUF,L,R,77,27,41,68,-1,34,0.88,21,50,6,18,0,0,0,3,173,15.6,18:11,16.7,2002-01-14,Munich,--,DEU,DEU,72,189,2020,2,34,20212022,N,Regular Season
Alexander Petrovic,20242025,DAL,R,D,5,0,0,0,-2,4,0,0,0,0,0,0,0,0,0,5,--,14:06,--,1992-03-03,Edmonton,AB,CAN,CAN,77,215,2010,2,36,20122013,N,Regular Season
Jeff Petry,20242025,DET,R,D,44,1,7,8,-2,16,0.18,1,7,0,1,0,0,0,1,33,3,18:54,--,1987-12-09,Ann Arbor,MI,USA,USA,75,208,2006,2,45,20102011,N,Regular Season
Elias Pettersson,20242025,VAN,L,C,64,15,30,45,-10,14,0.7,8,29,7,16,0,0,0,1,109,13.8,18:40,47.5,1998-11-12,Sundsvall,--,SWE,SWE,74,176,2017,1,5,20182019,N,Regular Season
Elias Pettersson,20242025,VAN,L,D,28,1,2,3,-4,17,0.11,1,3,0,0,0,0,0,0,19,5.3,12:49,--,2004-02-16,Vasteras,--,SWE,SWE,74,185,2022,3,80,20242025,N,Regular Season
Marcus Pettersson,20242025,"PIT,VAN",L,D,78,4,25,29,6,45,0.37,4,28,0,0,0,1,0,1,70,5.7,21:41,--,1996-05-08,Skelleftea,--,SWE,SWE,77,174,2014,2,38,20172018,N,Regular Season
Michael Pezzetta,20242025,MTL,L,L,25,0,0,0,-2,24,0,0,0,0,0,0,0,0,0,14,--,5:56,25,1998-03-13,Toronto,ON,CAN,CAN,73,222,2016,6,160,20212022,N,Regular Season
Isaak Phillips,20242025,CHI,L,D,3,1,0,1,0,0,0.33,1,1,0,0,0,0,0,0,3,33.3,11:54,--,2001-09-28,Barrie,ON,CAN,CAN,75,205,2020,5,141,20212022,N,Regular Season
Noah Philp,20242025,EDM,R,C,15,0,2,2,1,2,0.13,0,2,0,0,0,0,0,0,17,--,9:05,39.2,1998-08-31,Canmore,AB,CAN,CAN,75,198,--,--,--,20242025,N,Regular Season
Owen Pickering,20242025,PIT,L,D,25,1,2,3,-5,6,0.12,1,3,0,0,0,0,0,0,15,6.7,14:49,--,2004-01-27,St. Adolphe,MB,CAN,CAN,77,206,2022,1,21,20242025,N,Regular Season
Alex Pietrangelo,20242025,VGK,R,D,71,4,29,33,11,16,0.46,4,29,0,2,0,2,0,1,123,3.3,22:24,--,1990-01-18,King City,ON,CAN,CAN,75,215,2008,1,4,20082009,N,Regular Season
Shane Pinto,20242025,OTT,R,C,70,21,16,37,10,26,0.53,17,30,1,2,3,5,0,5,127,16.5,17:33,50.1,2000-11-12,Franklin Square,NY,USA,USA,75,206,2019,2,32,20202021,N,Regular Season
Neal Pionk,20242025,WPG,R,D,69,10,29,39,21,44,0.57,6,26,4,12,0,1,1,2,123,8.1,22:04,--,1995-07-29,Omaha,NE,USA,USA,72,190,--,--,--,20172018,N,Regular Season
Vasily Podkolzin,20242025,EDM,L,R,82,8,16,24,1,48,0.29,8,24,0,0,0,0,0,2,114,7,13:13,24.6,2001-06-24,Moscow,--,RUS,RUS,73,190,2019,1,10,20212022,N,Regular Season
Ryan Poehling,20242025,PHI,L,C,68,12,19,31,-4,16,0.46,10,27,2,3,0,1,0,1,71,16.9,13:53,50.9,1999-01-03,Lakeville,MN,USA,USA,74,206,2017,1,25,20182019,N,Regular Season
Brayden Point,20242025,TBL,R,C,77,42,40,82,17,7,1.06,26,51,16,31,0,0,2,7,189,22.2,19:29,48.5,1996-03-13,Calgary,AB,CAN,CAN,71,177,2014,3,79,20162017,N,Regular Season
Matthew Poitras,20242025,BOS,R,C,33,1,10,11,-5,8,0.33,1,11,0,0,0,0,0,1,29,3.4,13:05,45.7,2004-03-10,Whitby,ON,CAN,CAN,72,189,2022,2,54,20232024,N,Regular Season
Jason Polin,20242025,COL,R,R,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,--,5:11,100,1999-06-17,Holt,MI,USA,USA,72,198,--,--,--,20232024,N,Regular Season
Vasily Ponomarev,20242025,PIT,L,C,7,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,8,--,10:02,51.9,2002-03-13,Moscow,--,RUS,RUS,70,180,2020,2,53,20232024,N,Regular Season
Martin Pospisil,20242025,CGY,L,C,81,4,21,25,3,84,0.31,3,21,1,4,0,0,0,0,114,3.5,13:48,40.8,1999-11-19,Zvolen,--,SVK,SVK,74,173,2018,4,105,20232024,N,Regular Season
Andrew Poturalski,20242025,SJS,R,C,3,0,1,1,-1,2,0.33,0,1,0,0,0,0,0,0,5,--,14:27,48.8,1994-01-14,Williamsville,NY,USA,USA,70,187,--,--,--,20162017,N,Regular Season
Samuel Poulin,20242025,PIT,L,R,7,0,1,1,1,2,0.14,0,1,0,0,0,0,0,0,3,--,10:04,--,2001-02-25,Blainville,QC,CAN,CAN,74,217,2019,1,21,20222023,N,Regular Season
Owen Power,20242025,BUF,L,D,79,7,33,40,-13,16,0.51,6,34,1,6,0,0,0,0,139,5,21:19,--,2002-11-22,Mississauga,ON,CAN,CAN,78,226,2021,1,1,20212022,N,Regular Season
Nikita Prishchepov,20242025,COL,L,C,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,--,6:22,--,2004-02-20,Orenburg,--,RUS,RUS,73,194,2024,7,217,20242025,N,Regular Season
Aliaksei Protas,20242025,WSH,L,C,76,30,36,66,40,18,0.87,27,60,0,1,3,5,1,6,142,21.1,16:27,24,2001-01-06,Vitebsk,--,BLR,BLR,78,250,2019,3,91,20212022,N,Regular Season
Ivan Provorov,20242025,CBJ,L,D,82,7,26,33,11,31,0.4,5,27,1,3,1,3,0,0,100,7,23:21,--,1997-01-13,Yaroslavl,--,RUS,RUS,73,224,2015,1,7,20162017,N,Regular Season
Jesse Puljujarvi,20242025,"PIT,FLA",R,R,31,4,6,10,-1,25,0.32,4,9,0,1,0,0,0,0,50,8,11:47,--,1998-05-07,Alvkarleby,--,SWE,FIN,76,216,2016,1,4,20162017,N,Regular Season
Ryan Pulock,20242025,NYI,R,D,74,5,18,23,2,16,0.31,4,19,1,2,0,2,0,1,97,5.2,21:05,--,1994-10-06,Dauphin,MB,CAN,CAN,73,219,2013,1,15,20152016,N,Regular Season
Valtteri Puustinen,20242025,PIT,R,R,13,2,1,3,-4,4,0.23,0,1,2,2,0,0,0,0,8,25,9:54,--,1999-06-04,Kuopio,--,FIN,FIN,71,180,2019,7,203,20212022,N,Regular Season
Mikael Pyyhtia,20242025,CBJ,L,L,47,4,3,7,-11,6,0.15,3,6,0,0,1,1,0,0,32,12.5,12:06,66.7,2001-12-17,Turku,--,FIN,FIN,72,178,2020,4,114,20222023,N,Regular Season
Jacob Quillan,20242025,TOR,L,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,5:21,--,2002-02-02,Dartmouth,NS,CAN,CAN,73,204,--,--,--,20242025,N,Regular Season
Jack Quinn,20242025,BUF,R,R,74,15,24,39,-18,18,0.53,12,26,3,13,0,0,0,3,123,12.2,14:52,14.3,2001-09-19,Ottawa,ON,CAN,CAN,73,185,2020,1,8,20212022,N,Regular Season
Darren Raddysh,20242025,TBL,R,D,73,6,31,37,9,14,0.51,4,28,2,9,0,0,0,0,108,5.6,17:18,--,1996-02-28,Toronto,ON,CAN,CAN,73,202,--,--,--,20212022,N,Regular Season
Taylor Raddysh,20242025,WSH,R,R,80,7,20,27,-7,18,0.34,7,26,0,1,0,0,0,1,93,7.5,12:22,31,1998-02-18,Caledon,ON,CAN,CAN,74,201,2016,2,58,20212022,N,Regular Season
Rickard Rakell,20242025,PIT,R,R,81,35,35,70,-22,14,0.86,26,51,9,19,0,0,1,1,203,17.2,19:18,42.2,1993-05-05,Sundbyberg,--,SWE,SWE,73,194,2011,1,30,20122013,N,Regular Season
Mikko Rantanen,20242025,"COL,CAR,DAL",L,R,82,32,56,88,13,60,1.07,21,62,11,26,0,0,0,6,212,15.1,21:15,52.9,1996-10-29,Nousiainen,--,FIN,FIN,76,228,2015,1,10,20152016,N,Regular Season
Michael Rasmussen,20242025,DET,L,C,77,11,10,21,-12,24,0.27,9,17,2,4,0,0,0,1,99,11.1,13:25,46.4,1999-04-17,Surrey,BC,CAN,CAN,78,222,2017,1,9,20182019,N,Regular Season
Aatu Raty,20242025,VAN,L,C,33,7,4,11,-1,14,0.33,7,10,0,1,0,0,0,0,34,20.6,10:39,57.4,2002-11-14,Oulu,--,FIN,FIN,74,204,2021,2,52,20222023,N,Regular Season
Lucas Raymond,20242025,DET,R,L,82,27,53,80,-15,18,0.98,18,42,8,37,1,1,1,5,192,14.1,18:47,12.5,2002-03-28,Gothenburg,--,SWE,SWE,71,186,2020,1,4,20212022,N,Regular Season
Ryan Reaves,20242025,TOR,R,R,35,0,2,2,-2,28,0.06,0,2,0,0,0,0,0,0,14,--,7:48,--,1987-01-20,Winnipeg,MB,CAN,CAN,74,225,2005,5,156,20102011,N,Regular Season
Lukas Reichel,20242025,CHI,L,L,70,8,14,22,-16,12,0.31,8,20,0,2,0,0,0,1,72,11.1,11:55,39.9,2002-05-17,Nürnberg,--,DEU,DEU,72,170,2020,1,17,20212022,N,Regular Season
Mike Reilly,20242025,NYI,L,D,18,0,2,2,-3,2,0.11,0,2,0,0,0,0,0,0,31,--,15:10,--,1993-07-13,Glenview,IL,USA,USA,74,191,2011,4,98,20152016,N,Regular Season
Cole Reinhardt,20242025,OTT,L,L,17,1,1,2,-4,15,0.12,1,2,0,0,0,0,0,0,13,7.7,8:12,100,2000-02-01,Calgary,AB,CAN,CAN,73,207,2020,6,181,20212022,N,Regular Season
Sam Reinhart,20242025,FLA,R,C,79,39,42,81,6,27,1.03,21,45,13,30,5,6,0,4,213,18.3,20:30,41.2,1995-11-06,West Vancouver,BC,CAN,CAN,73,196,2014,1,2,20142015,N,Regular Season
Matt Rempe,20242025,NYR,R,C,42,3,5,8,7,67,0.19,3,8,0,0,0,0,0,0,30,10,8:30,15.4,2002-06-29,Calgary,AB,CAN,CAN,81,261,2020,6,165,20232024,N,Regular Season
Anthony Richard,20242025,PHI,L,C,15,2,4,6,-3,0,0.4,2,5,0,1,0,0,0,0,19,10.5,12:22,--,1996-12-20,Trois-Rivières,QC,CAN,CAN,70,185,2015,4,100,20182019,N,Regular Season
Morgan Rielly,20242025,TOR,L,D,82,7,34,41,-8,21,0.5,6,26,1,14,0,1,1,2,126,5.6,21:23,--,1994-03-09,Vancouver,BC,CAN,CAN,73,219,2012,1,5,20132014,N,Regular Season
Sam Rinzel,20242025,CHI,R,D,9,0,5,5,1,0,0.56,0,2,0,3,0,0,0,0,22,--,23:22,--,2004-06-25,Chanhassen,MN,USA,USA,76,194,2022,1,25,20242025,N,Regular Season
Rasmus Ristolainen,20242025,PHI,R,D,63,4,15,19,3,14,0.3,4,16,0,3,0,0,1,2,100,4,20:31,--,1994-10-27,Turku,--,FIN,FIN,76,208,2013,1,8,20132014,N,Regular Season
Calum Ritchie,20242025,COL,R,C,7,1,0,1,-7,0,0.14,1,1,0,0,0,0,0,0,11,9.1,12:47,42.9,2005-01-21,Oakville,ON,CAN,CAN,74,200,2023,1,27,20242025,N,Regular Season
Jason Robertson,20242025,DAL,L,L,82,35,45,80,10,18,0.98,26,61,9,19,0,0,1,6,211,16.6,17:48,36.8,1999-07-22,Arcadia,CA,USA,USA,75,204,2017,2,39,20192020,N,Regular Season
Matthew Robertson,20242025,NYR,L,D,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,--,17:38,--,2001-03-09,Edmonton,AB,CAN,CAN,76,210,2019,2,49,20242025,N,Regular Season
Nicholas Robertson,20242025,TOR,L,L,69,15,7,22,-1,16,0.32,13,20,2,2,0,0,0,3,112,13.4,12:00,42.9,2001-09-11,Pasadena,CA,USA,USA,69,180,2019,2,53,20202021,N,Regular Season
Justin Robidas,20242025,CAR,R,C,2,1,1,2,1,0,1,1,2,0,0,0,0,0,0,3,33.3,11:09,44.4,2003-03-13,Plano,TX,USA,USA,68,176,2021,5,147,20242025,N,Regular Season
Eric Robinson,20242025,CAR,L,L,82,14,18,32,14,10,0.39,14,32,0,0,0,0,0,1,110,12.7,12:16,21.2,1995-06-14,Bellmawr,NJ,USA,USA,74,220,--,--,--,20172018,N,Regular Season
Evan Rodrigues,20242025,FLA,R,C,82,15,17,32,-4,38,0.39,11,25,4,7,0,0,0,1,161,9.3,15:13,45,1993-07-28,Toronto,ON,CAN,CAN,71,182,--,--,--,20152016,N,Regular Season
Alexander Romanov,20242025,NYI,L,D,64,4,16,20,5,20,0.31,4,19,0,0,0,1,0,0,100,4,22:18,--,2000-01-06,Moscow,--,RUS,RUS,73,220,2018,2,38,20202021,N,Regular Season
Jonas Rondbjerg,20242025,VGK,L,R,13,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,11,--,9:38,20,1999-03-31,Horsholm,--,DNK,DNK,74,206,2017,3,65,20212022,N,Regular Season
