Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Sonny Milano,20222023,WSH,L,L,64,11,22,33,-5,18,0.52,10,28,1,5,0,0,0,3,80,13.8,12:54,--,1996-05-12,Massapequa,NY,USA,USA,72,194,2014,1,16,20152016,N,Regular Season
Colin Miller,20222023,DAL,R,D,79,6,15,21,23,37,0.27,5,20,1,1,0,0,0,3,106,5.7,16:46,--,1992-10-29,Sault Ste. Marie,ON,CAN,CAN,73,200,2012,5,151,20152016,N,Regular Season
J.T. Miller,20222023,VAN,L,C,81,32,50,82,-7,60,1.01,16,43,11,30,5,9,1,3,223,14.4,20:41,55,1993-03-14,East Palestine,OH,USA,USA,73,218,2011,1,15,20122013,N,Regular Season
K'Andre Miller,20222023,NYR,L,D,79,9,34,43,12,47,0.54,9,38,0,3,0,2,0,2,113,8,21:57,--,2000-01-21,St. Paul,MN,USA,USA,77,210,2018,1,22,20202021,N,Regular Season
Daniil Miromanov,20222023,VGK,R,D,14,2,4,6,-6,2,0.43,1,3,1,3,0,0,0,0,22,9.1,17:02,--,1997-07-11,Moscow,--,RUS,RUS,76,207,--,--,--,20212022,N,Regular Season
Ian Mitchell,20222023,CHI,R,D,35,1,7,8,-8,8,0.23,1,7,0,1,0,0,0,0,25,4,15:50,--,1999-01-18,St. Albert,AB,CAN,CAN,72,192,2017,2,57,20202021,N,Regular Season
Casey Mittelstadt,20222023,BUF,L,C,82,15,44,59,-8,22,0.72,10,42,4,16,1,1,1,2,135,11.1,15:44,45.9,1998-11-22,Eden Prairie,MN,USA,USA,73,195,2017,1,8,20172018,N,Regular Season
Sean Monahan,20222023,MTL,L,C,25,6,11,17,-5,16,0.68,5,13,1,4,0,0,0,0,55,10.9,17:22,55.1,1994-10-12,Brampton,ON,CAN,CAN,74,197,2013,1,6,20132014,N,Regular Season
Brandon Montour,20222023,FLA,R,D,80,16,57,73,9,107,0.91,13,40,3,33,0,0,2,5,242,6.6,24:08,--,1994-04-11,Brantford,ON,CAN,CAN,72,199,2014,2,55,20162017,N,Regular Season
Trevor Moore,20222023,LAK,L,L,59,10,19,29,-2,14,0.49,7,20,2,7,1,2,0,1,163,6.1,16:59,35.9,1995-03-31,Thousand Oaks,CA,USA,USA,71,195,--,--,--,20182019,N,Regular Season
Josh Morrissey,20222023,WPG,L,D,78,16,60,76,2,41,0.97,14,48,2,28,0,0,2,6,172,9.3,24:14,--,1995-03-28,Calgary,AB,CAN,CAN,72,195,2013,1,13,20152016,N,Regular Season
J.J. Moser,20222023,ARI,L,D,82,7,24,31,-12,35,0.38,4,20,3,11,0,0,0,1,93,7.5,21:03,--,2000-06-06,Biel,--,CHE,CHE,74,181,2021,2,60,20212022,N,Regular Season
Tyler Motte,20222023,"OTT,NYR",L,C,62,8,11,19,3,6,0.31,7,18,0,0,1,1,0,1,109,7.3,12:34,41.2,1995-03-10,St. Clair,MI,USA,USA,70,194,2013,4,121,20162017,N,Regular Season
Jacob Moverare,20222023,LAK,L,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,6,0,14:58,--,1998-08-31,Ostersund,--,SWE,SWE,75,210,2016,4,112,20212022,N,Regular Season
Connor Murphy,20222023,CHI,R,D,80,7,6,13,-10,69,0.16,5,11,0,0,2,2,0,0,85,8.2,19:23,--,1993-03-26,Dublin,OH,USA,USA,76,212,2011,1,20,20132014,N,Regular Season
Ryan Murray,20222023,EDM,L,D,13,0,3,3,-4,4,0.23,0,3,0,0,0,0,0,0,8,0,13:07,--,1993-09-27,Regina,SK,CAN,CAN,73,206,2012,1,2,20132014,N,Regular Season
Jake Muzzin,20222023,TOR,L,D,4,0,1,1,0,2,0.25,0,1,0,0,0,0,0,0,8,0,16:43,--,1989-02-21,Woodstock,ON,CAN,CAN,75,227,2007,5,141,20102011,N,Regular Season
Philippe Myers,20222023,TBL,R,D,11,1,2,3,0,4,0.27,1,3,0,0,0,0,0,0,21,4.8,11:33,--,1997-01-25,Moncton,NB,CAN,CAN,77,219,--,--,--,20182019,N,Regular Season
Tyler Myers,20222023,VAN,R,D,78,1,16,17,-16,76,0.22,1,16,0,0,0,1,0,0,100,1,20:54,--,1990-02-01,Houston,TX,USA,CAN,80,229,2008,1,12,20092010,N,Regular Season
Vladislav Namestnikov,20222023,"TBL,WPG",L,C,77,8,17,25,5,35,0.32,7,22,1,3,0,0,0,0,108,7.4,12:37,37.6,1992-11-22,Zhukovskiy,--,RUS,RUS,72,181,2011,1,27,20132014,N,Regular Season
Martin Necas,20222023,CAR,R,C,82,28,43,71,5,32,0.87,19,44,9,26,0,1,4,5,240,11.7,18:25,45.1,1999-01-15,Nove Mesto na Morave,--,CZE,CZE,75,195,2017,1,12,20172018,N,Regular Season
Jake Neighbours,20222023,STL,L,L,43,6,4,10,-19,24,0.23,5,8,1,2,0,0,0,1,53,11.3,12:26,36.8,2002-03-29,Calgary,AB,CAN,CAN,72,201,2020,1,26,20212022,N,Regular Season
Brock Nelson,20222023,NYI,L,C,82,36,39,75,13,24,0.91,30,58,6,17,0,0,1,8,222,16.2,18:26,47.3,1991-10-15,Warroad,MN,USA,USA,76,205,2010,1,30,20132014,N,Regular Season
Patrik Nemeth,20222023,ARI,L,D,75,0,5,5,-7,30,0.07,0,5,0,0,0,0,0,0,62,0,17:46,--,1992-02-08,Stockholm,--,SWE,SWE,76,230,2010,2,41,20132014,N,Regular Season
Nikita Nesterenko,20222023,ANA,L,C,9,1,0,1,-3,0,0.11,1,1,0,0,0,0,0,0,23,4.4,13:17,0,2001-09-10,Brooklyn,NY,USA,USA,74,195,2019,6,172,20222023,N,Regular Season
Alex Newhook,20222023,COL,L,C,82,14,16,30,0,22,0.37,13,28,1,2,0,0,0,3,116,12.1,13:57,41.4,2001-01-28,St. John's,NL,CAN,CAN,71,200,2019,1,16,20202021,N,Regular Season
Valeri Nichushkin,20222023,COL,L,R,53,17,30,47,15,2,0.89,6,28,10,16,1,3,0,2,158,10.8,20:16,0,1995-03-04,Chelyabinsk,--,RUS,RUS,76,210,2013,1,10,20132014,N,Regular Season
Nino Niederreiter,20222023,"NSH,WPG",L,R,78,24,17,41,-13,22,0.53,20,34,4,7,0,0,0,2,181,13.3,16:17,61.5,1992-09-08,Chur,--,CHE,CHE,74,218,2010,1,5,20102011,N,Regular Season
Markus Niemelainen,20222023,EDM,L,D,23,0,0,0,3,4,0,0,0,0,0,0,0,0,0,16,0,10:02,--,1998-06-08,Kuopio,--,FIN,FIN,77,200,2016,3,63,20212022,N,Regular Season
Matt Nieto,20222023,"SJS,COL",L,L,81,12,12,24,-15,16,0.3,12,23,0,1,0,0,0,2,115,10.4,13:31,50,1992-11-05,Long Beach,CA,USA,USA,71,189,2011,2,47,20132014,N,Regular Season
Stefan Noesen,20222023,CAR,R,R,78,13,23,36,11,32,0.46,6,21,7,15,0,0,0,4,134,9.7,12:20,49.1,1993-02-12,Plano,TX,USA,USA,73,205,2011,1,21,20142015,N,Regular Season
Josh Norris,20222023,OTT,L,C,8,2,1,3,-1,6,0.38,2,3,0,0,0,0,0,0,15,13.3,17:59,57.9,1999-05-05,Oxford,MI,USA,USA,74,196,2017,1,19,20192020,N,Regular Season
Tomas Nosek,20222023,BOS,L,L,66,7,11,18,9,48,0.27,5,16,0,0,2,2,0,1,69,10.1,12:33,59.3,1992-09-01,Pardubice,--,CZE,CZE,75,199,--,--,--,20152016,N,Regular Season
Tommy Novak,20222023,NSH,L,C,51,17,26,43,5,8,0.84,12,31,5,12,0,0,1,3,93,18.3,14:39,44.5,1997-04-28,St. Paul,MN,USA,USA,73,179,2015,3,85,20212022,N,Regular Season
Ryan Nugent-Hopkins,20222023,EDM,L,C,82,37,67,104,12,35,1.27,21,47,15,53,1,4,0,3,201,18.4,19:48,45.2,1993-04-12,Burnaby,BC,CAN,CAN,73,192,2011,1,1,20112012,N,Regular Season
Darnell Nurse,20222023,EDM,L,D,82,12,31,43,26,64,0.52,10,39,0,1,2,3,1,4,203,5.9,23:30,--,1995-02-04,Hamilton,ON,CAN,CAN,76,215,2013,1,7,20142015,N,Regular Season
Alexander Nylander,20222023,PIT,R,L,9,1,1,2,1,6,0.22,1,2,0,0,0,0,0,0,11,9.1,12:18,50,1998-03-02,Calgary,AB,CAN,SWE,73,205,2016,1,8,20162017,N,Regular Season
William Nylander,20222023,TOR,R,R,82,40,47,87,10,28,1.06,31,59,9,28,0,0,3,5,293,13.7,18:33,42.4,1996-05-01,Calgary,AB,CAN,SWE,72,202,2014,1,8,20152016,N,Regular Season
Gustav Nyquist,20222023,"CBJ,MIN",L,R,51,11,16,27,-9,16,0.53,9,24,0,1,2,2,0,2,102,10.8,17:37,43.8,1989-09-01,Halmstad,--,SWE,SWE,71,180,2008,4,121,20112012,N,Regular Season
Liam O'Brien,20222023,ARI,L,C,56,3,8,11,-5,114,0.2,3,11,0,0,0,0,0,0,39,7.7,11:26,26.7,1994-07-29,Halifax,NS,CAN,CAN,73,215,--,--,--,20142015,N,Regular Season
Drew O'Connor,20222023,PIT,L,L,46,5,6,11,-3,12,0.24,5,11,0,0,0,0,0,0,62,8.1,9:49,46.2,1998-06-09,Chatham,NJ,USA,USA,76,209,--,--,--,20202021,N,Regular Season
Logan O'Connor,20222023,COL,R,R,82,9,17,26,11,37,0.32,7,23,0,0,2,3,0,0,104,8.7,14:12,16.7,1996-08-14,Missouri City,TX,USA,USA,72,175,--,--,--,20182019,N,Regular Season
Ryan O'Reilly,20222023,"STL,TOR",L,C,53,16,14,30,-21,16,0.57,14,24,1,5,1,1,1,4,102,15.7,17:56,55.8,1991-02-07,Clinton,ON,CAN,CAN,73,207,2009,2,33,20092010,N,Regular Season
Jordan Oesterle,20222023,DET,L,D,52,2,9,11,-9,19,0.21,2,11,0,0,0,0,0,0,54,3.7,15:39,--,1992-06-25,Dearborn Heights,MI,USA,USA,72,181,--,--,--,20142015,N,Regular Season
Nikita Okhotiuk,20222023,NJD,L,D,10,1,0,1,1,2,0.1,1,1,0,0,0,0,0,1,6,16.7,11:44,--,2000-12-04,Chelyabinsk,--,RUS,RUS,73,195,2019,2,61,20212022,N,Regular Season
Kyle Okposo,20222023,BUF,R,R,75,11,17,28,-7,34,0.37,9,23,1,4,1,1,0,3,150,7.3,14:40,46.9,1988-04-16,St. Paul,MN,USA,USA,72,216,2006,1,7,20072008,N,Regular Season
Oskar Olausson,20222023,COL,L,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,7:02,--,2002-11-10,Stockholm,--,SWE,SWE,73,180,2021,1,28,20222023,N,Regular Season
Jamie Oleksiak,20222023,SEA,L,D,75,9,16,25,13,72,0.33,9,25,0,0,0,0,0,2,76,11.8,19:15,--,1992-12-21,Toronto,ON,CAN,CAN,79,252,2011,1,14,20122013,N,Regular Season
Mathieu Olivier,20222023,CBJ,R,R,66,5,10,15,-20,81,0.23,5,15,0,0,0,0,0,1,75,6.7,11:38,13.3,1997-02-11,Biloxi,MS,USA,USA,73,226,--,--,--,20192020,N,Regular Season
Fredrik Olofsson,20222023,DAL,L,L,28,1,3,4,0,2,0.14,1,4,0,0,0,0,0,1,34,2.9,10:12,37.5,1996-05-27,Helsingborg,--,SWE,SWE,74,190,2014,4,98,20222023,N,Regular Season
Gustav Olofsson,20222023,SEA,L,D,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,12:56,--,1994-12-01,Boras,--,SWE,SWE,74,199,2013,2,46,20152016,N,Regular Season
Victor Olofsson,20222023,BUF,L,L,75,28,12,40,-23,4,0.53,21,28,7,12,0,0,2,5,161,17.4,14:21,16.7,1995-07-18,Ornskoldsvik,--,SWE,SWE,71,180,2014,7,181,20182019,N,Regular Season
Dmitry Orlov,20222023,"WSH,BOS",L,D,66,7,29,36,12,22,0.55,6,27,1,8,0,1,2,2,124,5.7,22:33,--,1991-07-23,Novokuznetsk,--,RUS,RUS,71,214,2009,2,55,20112012,N,Regular Season
T.J. Oshie,20222023,WSH,R,R,58,19,16,35,-18,59,0.6,10,24,9,11,0,0,0,2,126,15.1,16:43,46.1,1986-12-23,Everett,WA,USA,USA,72,187,2005,1,24,20082009,N,Regular Season
Alex Ovechkin,20222023,WSH,R,L,73,42,33,75,-16,48,1.03,28,50,14,25,0,0,1,3,294,14.3,20:12,44.4,1985-09-17,Moscow,--,RUS,RUS,75,238,2004,1,1,20052006,N,Regular Season
Brayden Pachal,20222023,VGK,R,D,10,0,2,2,2,8,0.2,0,2,0,0,0,0,0,0,18,0,16:37,--,1999-08-23,Estevan,SK,CAN,CAN,74,202,--,--,--,20212022,N,Regular Season
Max Pacioretty,20222023,CAR,L,L,5,3,0,3,0,2,0.6,2,2,1,1,0,0,0,0,16,18.8,13:39,--,1988-11-20,New Canaan,CT,USA,USA,74,217,2007,1,22,20082009,N,Regular Season
Jean-Gabriel Pageau,20222023,NYI,R,C,70,13,27,40,-2,14,0.57,5,28,5,8,3,4,0,2,123,10.6,17:37,57.3,1992-11-11,Ottawa,ON,CAN,CAN,71,195,2011,4,96,20122013,N,Regular Season
Ondrej Palat,20222023,NJD,L,L,49,8,15,23,5,6,0.47,7,20,1,3,0,0,0,1,79,10.1,15:32,0,1991-03-28,Frydek-Mistek,--,CZE,CZE,72,194,2011,7,208,20122013,N,Regular Season
Kyle Palmieri,20222023,NYI,R,C,55,16,17,33,13,24,0.6,13,28,3,5,0,0,0,3,122,13.1,17:06,37.5,1991-02-01,Smithtown,NY,USA,USA,71,195,2009,1,26,20102011,N,Regular Season
Artemi Panarin,20222023,NYR,R,L,82,29,63,92,4,36,1.12,20,56,9,36,0,0,1,4,204,14.2,19:36,31.6,1991-10-30,Korkino,--,RUS,RUS,72,177,--,--,--,20152016,N,Regular Season
Colton Parayko,20222023,STL,R,D,79,4,23,27,-19,30,0.34,4,24,0,2,0,1,0,1,133,3,23:00,--,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,3,86,20152016,N,Regular Season
Zach Parise,20222023,NYI,L,L,82,21,13,34,7,24,0.41,16,27,3,4,2,3,1,2,182,11.5,16:09,37.9,1984-07-28,Minneapolis,MN,USA,USA,71,195,2003,1,17,20052006,N,Regular Season
Juuso Parssinen,20222023,NSH,L,C,45,6,19,25,-1,15,0.56,5,17,1,8,0,0,1,3,49,12.2,14:20,50.2,2001-02-01,Hameenlinna,--,FIN,FIN,75,212,2019,7,210,20222023,N,Regular Season
David Pastrnak,20222023,BOS,R,R,82,61,52,113,34,38,1.38,43,76,18,37,0,0,4,13,407,15,19:34,42.1,1996-05-25,Havirov,--,CZE,CZE,72,200,2014,1,25,20142015,N,Regular Season
Nick Paul,20222023,TBL,L,L,80,17,15,32,11,33,0.4,12,27,4,4,1,1,0,4,120,14.2,16:10,53.8,1995-03-20,Mississauga,ON,CAN,CAN,76,230,2013,4,101,20152016,N,Regular Season
Joe Pavelski,20222023,DAL,R,C,82,28,49,77,42,8,0.94,15,49,13,27,0,1,0,2,184,15.2,17:43,53.4,1984-07-11,Plover,WI,USA,USA,73,196,2003,7,205,20062007,N,Regular Season
Tanner Pearson,20222023,VAN,L,L,14,1,4,5,-9,21,0.36,1,4,0,1,0,0,0,0,17,5.9,13:30,38.9,1992-08-10,Kitchener,ON,CAN,CAN,73,207,2012,1,30,20132014,N,Regular Season
Lane Pederson,20222023,"VAN,CBJ",R,C,27,3,3,6,-1,26,0.22,3,6,0,0,0,0,0,0,27,11.1,11:56,51.3,1997-08-04,Saskatoon,SK,CAN,CAN,73,196,--,--,--,20202021,N,Regular Season
Andrew Peeke,20222023,CBJ,R,D,80,6,7,13,-41,22,0.16,6,12,0,0,0,1,0,1,90,6.7,21:15,--,1998-03-17,Parkland,FL,USA,USA,75,214,2016,2,34,20192020,N,Regular Season
Adam Pelech,20222023,NYI,L,D,61,6,15,21,15,36,0.34,6,20,0,0,0,1,0,0,97,6.2,21:39,--,1994-08-16,Toronto,ON,CAN,CAN,75,210,2012,3,65,20152016,N,Regular Season
Jakob Pelletier,20222023,CGY,L,L,24,3,4,7,-5,2,0.29,1,4,2,3,0,0,0,1,48,6.3,14:11,25,2001-03-07,Québec City,QC,CAN,CAN,69,170,2019,1,26,20222023,N,Regular Season
Nick Perbix,20222023,TBL,R,D,69,5,15,20,11,22,0.29,5,20,0,0,0,0,0,2,111,4.5,15:24,--,1998-06-15,Elk River,MN,USA,USA,76,206,2017,6,169,20222023,N,Regular Season
Cole Perfetti,20222023,WPG,L,C,51,8,22,30,10,16,0.59,7,25,1,5,0,0,0,0,90,8.9,14:58,27.3,2002-01-01,Whitby,ON,CAN,CAN,71,185,2020,1,10,20212022,N,Regular Season
David Perron,20222023,DET,R,L,82,24,32,56,-7,52,0.68,18,34,6,22,0,0,0,3,195,12.3,16:55,18.2,1988-05-28,Sherbrooke,QC,CAN,CAN,72,198,2007,1,26,20072008,N,Regular Season
Corey Perry,20222023,TBL,R,R,81,12,13,25,-28,95,0.31,6,13,6,12,0,0,0,3,116,10.3,11:34,--,1985-05-16,Peterborough,ON,CAN,CAN,75,208,2003,1,28,20052006,N,Regular Season
Brett Pesce,20222023,CAR,R,D,82,5,25,30,11,43,0.37,4,24,1,4,0,2,1,2,144,3.5,22:01,--,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,3,66,20152016,N,Regular Season
Nic Petan,20222023,MIN,L,C,10,1,2,3,0,2,0.3,1,3,0,0,0,0,0,0,10,10,11:36,33.3,1995-03-22,Delta,BC,CAN,CAN,69,175,2013,2,43,20152016,N,Regular Season
JJ Peterka,20222023,BUF,L,R,77,12,20,32,-15,26,0.42,10,27,2,5,0,0,0,1,125,9.6,13:39,55.6,2002-01-14,Munich,--,DEU,DEU,72,189,2020,2,34,20212022,N,Regular Season
Jacob Peterson,20222023,"DAL,SJS",L,C,12,2,6,8,-12,4,0.67,0,6,2,2,0,0,0,0,21,9.5,17:26,50,1999-07-19,Lidkoping,--,SWE,SWE,73,180,2017,5,132,20212022,N,Regular Season
Jeff Petry,20222023,PIT,R,D,61,5,26,31,2,24,0.51,3,22,2,9,0,0,0,0,113,4.4,22:21,--,1987-12-09,Ann Arbor,MI,USA,USA,75,208,2006,2,45,20102011,N,Regular Season
Elias Pettersson,20222023,VAN,L,C,80,39,63,102,16,14,1.28,28,68,6,25,5,9,3,6,257,15.2,20:33,44.3,1998-11-12,Sundsvall,--,SWE,SWE,74,176,2017,1,5,20182019,N,Regular Season
Marcus Pettersson,20222023,PIT,L,D,68,1,23,24,4,58,0.35,1,24,0,0,0,0,0,0,96,1,20:35,--,1996-05-08,Skelleftea,--,SWE,SWE,77,174,2014,2,38,20172018,N,Regular Season
Michael Pezzetta,20222023,MTL,L,L,63,7,8,15,-4,77,0.24,7,14,0,1,0,0,0,0,70,10,9:19,40,1998-03-13,Toronto,ON,CAN,CAN,73,219,2016,6,160,20212022,N,Regular Season
Isaak Phillips,20222023,CHI,L,D,16,1,4,5,-10,5,0.31,1,5,0,0,0,0,0,0,16,6.3,15:28,--,2001-09-28,Barrie,ON,CAN,CAN,75,205,2020,5,141,20212022,N,Regular Season
Matthew Phillips,20222023,CGY,R,R,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,9:02,--,1998-04-06,Calgary,AB,CAN,CAN,68,160,2016,6,166,20202021,N,Regular Season
Luke Philp,20222023,CHI,R,C,3,0,1,1,0,2,0.33,0,1,0,0,0,0,0,0,0,--,11:41,25,1995-11-06,Canmore,AB,CAN,CAN,70,181,--,--,--,20222023,N,Regular Season
Alex Pietrangelo,20222023,VGK,R,D,73,11,43,54,13,16,0.74,10,38,1,14,0,2,1,3,170,6.5,23:59,100,1990-01-18,King City,ON,CAN,CAN,75,215,2008,1,4,20082009,N,Regular Season
Lawrence Pilut,20222023,BUF,L,D,17,1,2,3,-4,0,0.18,1,3,0,0,0,0,0,1,14,7.1,12:48,--,1995-12-30,Tingsryd,--,SWE,SWE,71,194,--,--,--,20182019,N,Regular Season
Shane Pinto,20222023,OTT,R,C,82,20,15,35,-21,18,0.43,15,26,5,9,0,0,0,2,158,12.7,15:59,52.1,2000-11-12,Franklin Square,NY,USA,USA,75,204,2019,2,32,20202021,N,Regular Season
Neal Pionk,20222023,WPG,R,D,82,10,23,33,-12,44,0.4,9,29,1,3,0,1,2,2,142,7,21:56,--,1995-07-29,Omaha,NE,USA,USA,72,190,--,--,--,20172018,N,Regular Season
Rem Pitlick,20222023,MTL,L,C,46,6,9,15,-15,22,0.33,5,13,1,1,0,1,1,1,30,20,12:55,43.1,1997-04-02,Ottawa,ON,CAN,CAN,71,186,2016,3,76,20182019,N,Regular Season
Tyler Pitlick,20222023,STL,R,C,61,7,9,16,-1,14,0.26,7,16,0,0,0,0,0,0,54,13,10:05,50,1991-11-01,Minneapolis,MN,USA,USA,74,199,2010,2,31,20132014,N,Regular Season
Vasily Podkolzin,20222023,VAN,L,R,39,4,3,7,-5,9,0.18,4,7,0,0,0,0,0,0,41,9.8,11:50,43.8,2001-06-24,Moscow,--,RUS,RUS,73,190,2019,1,10,20212022,N,Regular Season
Ryan Poehling,20222023,PIT,L,C,53,7,7,14,-2,8,0.26,5,11,0,0,2,3,0,0,64,10.9,11:46,45.3,1999-01-03,Lakeville,MN,USA,USA,74,204,2017,1,25,20182019,N,Regular Season
Brayden Point,20222023,TBL,R,C,82,51,44,95,2,7,1.16,31,65,20,30,0,0,1,9,235,21.7,19:40,50.7,1996-03-13,Calgary,AB,CAN,CAN,71,175,2014,3,79,20162017,N,Regular Season
Tucker Poolman,20222023,VAN,R,D,3,0,1,1,1,0,0.33,0,1,0,0,0,0,0,0,3,0,13:58,--,1993-06-08,Dubuque,IA,USA,USA,74,199,2013,5,127,20172018,N,Regular Season
Sam Poulin,20222023,PIT,L,R,3,0,1,1,-3,2,0.33,0,0,0,1,0,0,0,0,2,0,9:58,47.1,2001-02-25,Blainville,QC,CAN,CAN,74,227,2019,1,21,20222023,N,Regular Season
Derrick Pouliot,20222023,SJS,L,D,8,0,2,2,-1,6,0.25,0,2,0,0,0,0,0,0,4,0,16:57,--,1994-01-16,Estevan,SK,CAN,CAN,73,205,2012,1,8,20142015,N,Regular Season
Owen Power,20222023,BUF,L,D,79,4,31,35,10,24,0.44,4,26,0,8,0,1,1,1,130,3.1,23:48,--,2002-11-22,Mississauga,ON,CAN,CAN,78,226,2021,1,1,20212022,N,Regular Season
Aliaksei Protas,20222023,WSH,L,C,58,4,11,15,-8,12,0.26,4,15,0,0,0,0,0,0,83,4.8,11:31,32.8,2001-01-06,Vitebsk,--,BLR,BLR,78,225,2019,3,91,20212022,N,Regular Season
Ivan Provorov,20222023,PHI,L,D,82,6,21,27,-17,24,0.33,6,23,0,2,0,2,1,1,115,5.2,23:01,--,1997-01-13,Yaroslavl,--,RUS,RUS,73,213,2015,1,7,20162017,N,Regular Season
Jesse Puljujarvi,20222023,"EDM,CAR",R,R,75,5,11,16,-13,32,0.21,5,16,0,0,0,0,0,1,125,4,12:14,0,1998-05-07,Alvkarleby,--,SWE,FIN,76,216,2016,1,4,20162017,N,Regular Season
Ryan Pulock,20222023,NYI,R,D,82,5,21,26,10,14,0.32,4,21,1,5,0,0,0,1,126,4,20:54,--,1994-10-06,Dauphin,MB,CAN,CAN,74,220,2013,1,15,20152016,N,Regular Season
Mikael Pyyhtia,20222023,CBJ,L,L,2,0,1,1,-2,2,0.5,0,0,0,1,0,0,0,0,2,0,13:32,--,2001-12-17,Turku,--,FIN,FIN,72,176,2020,4,114,20222023,N,Regular Season
Jack Quinn,20222023,BUF,R,R,75,14,23,37,-7,15,0.49,13,30,1,6,0,1,0,2,126,11.1,13:51,33.3,2001-09-19,Ottawa,ON,CAN,CAN,73,185,2020,1,8,20212022,N,Regular Season
Darren Raddysh,20222023,TBL,R,D,17,1,2,3,-4,4,0.18,1,3,0,0,0,0,0,0,25,4,16:29,--,1996-02-28,Toronto,ON,CAN,CAN,73,202,--,--,--,20212022,N,Regular Season
Taylor Raddysh,20222023,CHI,R,R,78,20,17,37,-28,16,0.47,13,22,7,15,0,0,0,1,129,15.5,16:34,52.6,1998-02-18,Caledon,ON,CAN,CAN,75,198,2016,2,58,20212022,N,Regular Season
Rickard Rakell,20222023,PIT,R,R,82,28,32,60,-5,16,0.73,17,39,11,21,0,0,0,2,243,11.5,18:26,47.6,1993-05-05,Sundbyberg,--,SWE,SWE,73,191,2011,1,30,20122013,N,Regular Season
Sampo Ranta,20222023,COL,L,L,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,7:21,0,2000-05-31,Naantali,--,FIN,FIN,74,195,2018,3,78,20212022,N,Regular Season
Mikko Rantanen,20222023,COL,L,R,82,55,50,105,15,82,1.28,42,68,13,37,0,0,3,9,306,18,22:13,49,1996-10-29,Nousiainen,--,FIN,FIN,76,215,2015,1,10,20152016,N,Regular Season
Adam Raska,20222023,SJS,R,R,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11:55,0,2001-09-25,Frydek-Mistek,--,CZE,CZE,70,178,2020,7,201,20212022,N,Regular Season
Michael Rasmussen,20222023,DET,L,C,56,10,19,29,2,43,0.52,10,28,0,1,0,0,0,0,88,11.4,15:06,51,1999-04-17,Surrey,BC,CAN,CAN,78,220,2017,1,9,20182019,N,Regular Season
Jack Rathbone,20222023,VAN,L,D,11,1,1,2,-1,2,0.18,1,2,0,0,0,0,0,0,12,8.3,14:14,--,1999-05-20,Boston,MA,USA,USA,70,177,2017,4,95,20202021,N,Regular Season
Aatu Raty,20222023,"NYI,VAN",L,C,15,2,1,3,0,4,0.2,2,3,0,0,0,0,0,0,16,12.5,8:23,54.2,2002-11-14,Oulu,--,FIN,FIN,74,190,2021,2,52,20222023,N,Regular Season
Lucas Raymond,20222023,DET,R,L,74,17,28,45,-17,24,0.61,12,26,5,19,0,0,0,4,134,12.7,17:23,29.4,2002-03-28,Gothenburg,--,SWE,SWE,71,188,2020,1,4,20212022,N,Regular Season
Ryan Reaves,20222023,"NYR,MIN",R,R,73,5,10,15,-6,43,0.21,5,15,0,0,0,0,0,0,48,10.4,9:19,26.7,1987-01-20,Winnipeg,MB,CAN,CAN,74,225,2005,5,156,20102011,N,Regular Season
Pavol Regenda,20222023,ANA,L,L,14,1,2,3,-3,4,0.21,1,3,0,0,0,0,0,0,17,5.9,10:33,50,1999-12-07,Michalovce,--,SVK,SVK,75,215,--,--,--,20222023,N,Regular Season
Alec Regula,20222023,CHI,R,D,4,0,0,0,-3,4,0,0,0,0,0,0,0,0,0,2,0,16:36,--,2000-08-06,West Bloomfield,MI,USA,USA,76,211,2018,3,67,20202021,N,Regular Season
Kristian Reichel,20222023,WPG,R,C,2,0,1,1,0,0,0.5,0,1,0,0,0,0,0,0,1,0,10:34,--,1998-06-11,Most,--,CZE,CZE,74,192,--,--,--,20212022,N,Regular Season
Lukas Reichel,20222023,CHI,L,L,23,7,8,15,-8,6,0.65,7,12,0,3,0,0,0,0,42,16.7,16:22,38.5,2002-05-17,Nürnberg,--,DEU,DEU,72,170,2020,1,17,20212022,N,Regular Season
Mike Reilly,20222023,BOS,L,D,10,0,1,1,0,2,0.1,0,1,0,0,0,0,0,0,12,0,16:44,--,1993-07-13,Chicago,IL,USA,USA,74,191,2011,4,98,20152016,N,Regular Season
Sam Reinhart,20222023,FLA,R,C,82,31,36,67,-12,12,0.82,15,37,16,27,0,3,1,5,227,13.7,19:47,50.6,1995-11-06,West Vancouver,BC,CAN,CAN,73,196,2014,1,2,20142015,N,Regular Season
